symbol,total_trades,win_rate,profit_factor,net_pnl,max_dd,atr_mult,min_sl,tp1,tp2,adx,session,room2h
USDJPY,33,27.27272727272727,0.5587924425195557,-9154.875337734818,9.808662033368371,1.0,15.0,1.5,2.0,20.0,full,False
USDJPY,32,34.375,0.6285846792365998,-6075.751522280654,6.210717671695611,1.2,8.0,1.0,1.5,20.0,full,False
USDJPY,32,31.25,0.6077367698407562,-6758.927498304416,6.609726967339352,1.2,8.0,1.2,1.8,20.0,full,False
USDJPY,32,28.125,0.6122273306477165,-7024.318233411119,7.037892419833542,1.2,8.0,1.5,2.0,20.0,full,False
USDJPY,32,34.375,0.6285846792365998,-6075.751522280654,6.210717671695611,1.2,10.0,1.0,1.5,20.0,full,False
USDJPY,32,31.25,0.6077367698407562,-6758.927498304416,6.609726967339352,1.2,10.0,1.2,1.8,20.0,full,False
USDJPY,32,28.125,0.6122273306477165,-7024.318233411119,7.037892419833542,1.2,10.0,1.5,2.0,20.0,full,False
USDJPY,32,34.375,0.6248418877998974,-6173.737895059792,6.308563241182272,1.2,12.0,1.0,1.5,20.0,full,False
USDJPY,32,31.25,0.6095064669346408,-6708.898615194514,6.55961803006746,1.2,12.0,1.2,1.8,20.0,full,False
USDJPY,32,28.125,0.61392286907233,-6974.289350301202,6.987870840798996,1.2,12.0,1.5,2.0,20.0,full,False
USDJPY,32,34.375,0.6049206406284179,-6262.254013636135,6.3969521649193934,1.2,15.0,1.0,1.5,20.0,full,False
USDJPY,32,31.25,0.5979038232420597,-6785.068677508956,6.6359099765842045,1.2,15.0,1.2,1.8,20.0,full,False
USDJPY,32,25.0,0.5132067754998332,-9082.373922156374,9.095647638272412,1.2,15.0,1.5,2.0,20.0,full,False
USDJPY,30,30.0,0.49829819023414884,-7930.942804297418,7.608564087443774,1.5,8.0,1.0,1.5,20.0,full,False
USDJPY,30,26.666666666666668,0.5131628299328275,-8198.872479827216,8.011560736246146,1.5,8.0,1.2,1.8,20.0,full,False
USDJPY,29,20.689655172413794,0.4898337996068186,-8970.251746878086,9.03195350379641,1.5,8.0,1.5,2.0,20.0,full,False
USDJPY,30,30.0,0.49829819023414884,-7930.942804297418,7.608564087443774,1.5,10.0,1.0,1.5,20.0,full,False
USDJPY,30,26.666666666666668,0.5131628299328275,-8198.872479827216,8.011560736246146,1.5,10.0,1.2,1.8,20.0,full,False
USDJPY,29,20.689655172413794,0.4898337996068186,-8970.251746878086,9.03195350379641,1.5,10.0,1.5,2.0,20.0,full,False
USDJPY,30,30.0,0.49829819023414884,-7930.942804297418,7.608564087443774,1.5,12.0,1.0,1.5,20.0,full,False
USDJPY,30,26.666666666666668,0.5131628299328275,-8198.872479827216,8.011560736246146,1.5,12.0,1.2,1.8,20.0,full,False
USDJPY,29,20.689655172413794,0.4898337996068186,-8970.251746878086,9.03195350379641,1.5,12.0,1.5,2.0,20.0,full,False
USDJPY,30,30.0,0.500895619658725,-7848.968890162752,7.526303142616491,1.5,15.0,1.0,1.5,20.0,full,False
USDJPY,30,26.666666666666668,0.515672863607669,-8116.898565692551,7.929419561891471,1.5,15.0,1.2,1.8,20.0,full,False
USDJPY,29,20.689655172413794,0.492128156299196,-8888.277832743392,8.949991332636928,1.5,15.0,1.5,2.0,20.0,full,False
USDJPY,26,34.61538461538461,0.7084431273199973,-3115.312599338693,2.882728427005584,1.8,8.0,1.0,1.5,20.0,full,False
USDJPY,25,24.0,0.600139426928221,-4654.511686151003,4.780831386326642,1.8,8.0,1.2,1.8,20.0,full,False
USDJPY,25,24.0,0.7036339724826477,-3449.800333802952,4.774566684916464,1.8,8.0,1.5,2.0,20.0,full,False
USDJPY,26,34.61538461538461,0.7084431273199973,-3115.312599338693,2.882728427005584,1.8,10.0,1.0,1.5,20.0,full,False
USDJPY,25,24.0,0.600139426928221,-4654.511686151003,4.780831386326642,1.8,10.0,1.2,1.8,20.0,full,False
USDJPY,25,24.0,0.7036339724826477,-3449.800333802952,4.774566684916464,1.8,10.0,1.5,2.0,20.0,full,False
USDJPY,26,34.61538461538461,0.7084431273199973,-3115.312599338693,2.882728427005584,1.8,12.0,1.0,1.5,20.0,full,False
USDJPY,25,24.0,0.600139426928221,-4654.511686151003,4.780831386326642,1.8,12.0,1.2,1.8,20.0,full,False
USDJPY,25,24.0,0.7036339724826477,-3449.800333802952,4.774566684916464,1.8,12.0,1.5,2.0,20.0,full,False
USDJPY,26,34.61538461538461,0.7084431273199973,-3115.312599338693,2.882728427005584,1.8,15.0,1.0,1.5,20.0,full,False
USDJPY,25,24.0,0.600139426928221,-4654.511686151003,4.780831386326642,1.8,15.0,1.2,1.8,20.0,full,False
USDJPY,25,24.0,0.7036339724826477,-3449.800333802952,4.774566684916464,1.8,15.0,1.5,2.0,20.0,full,False
USDJPY,17,35.294117647058826,0.7053627092572803,-2515.3700088167825,2.8429663239456913,1.0,8.0,1.0,1.5,20.0,full,True
USDJPY,16,37.5,0.9246191209588436,-579.0495275929134,2.267386439208115,1.0,8.0,1.2,1.8,20.0,full,True
USDJPY,12,33.33333333333333,0.8238302097405074,-989.1944073228515,2.1506484540418302,1.0,8.0,1.5,2.0,20.0,full,True
USDJPY,17,35.294117647058826,0.7053627092572803,-2515.3700088167825,2.8429663239456913,1.0,10.0,1.0,1.5,20.0,full,True
USDJPY,16,37.5,0.9246191209588436,-579.0495275929134,2.267386439208115,1.0,10.0,1.2,1.8,20.0,full,True
USDJPY,12,33.33333333333333,0.8238302097405074,-989.1944073228515,2.1506484540418302,1.0,10.0,1.5,2.0,20.0,full,True
USDJPY,17,35.294117647058826,0.7014065231236741,-2554.997260403208,2.863072469141417,1.0,12.0,1.0,1.5,20.0,full,True
USDJPY,16,37.5,0.8279071313731161,-1305.092187429953,2.267386439208115,1.0,12.0,1.2,1.8,20.0,full,True
USDJPY,12,33.33333333333333,0.8358494755851461,-921.706158990768,2.149215001308383,1.0,12.0,1.5,2.0,20.0,full,True
USDJPY,15,40.0,0.8106554762159337,-1287.256341310218,2.3716798945440334,1.0,15.0,1.0,1.5,20.0,full,True
USDJPY,15,40.0,0.9531946955794213,-318.2052679329645,2.267386439208115,1.0,15.0,1.2,1.8,20.0,full,True
USDJPY,12,25.0,0.566976643662999,-2985.9982986307004,3.4406673268170223,1.0,15.0,1.5,2.0,20.0,full,True
USDJPY,16,37.5,0.8946787881650216,-705.8043107549165,2.398991757491364,1.2,8.0,1.0,1.5,20.0,full,True
USDJPY,13,38.46153846153847,1.1094741875497782,546.206302831255,1.9398275764945516,1.2,8.0,1.2,1.8,20.0,full,True
USDJPY,9,11.11111111111111,0.13740102118110725,-5194.8545159991045,4.359860019347967,1.2,8.0,1.5,2.0,20.0,full,True
USDJPY,16,37.5,0.8946787881650216,-705.8043107549165,2.398991757491364,1.2,10.0,1.0,1.5,20.0,full,True
USDJPY,13,38.46153846153847,1.1094741875497782,546.206302831255,1.9398275764945516,1.2,10.0,1.2,1.8,20.0,full,True
USDJPY,9,11.11111111111111,0.13740102118110725,-5194.8545159991045,4.359860019347967,1.2,10.0,1.5,2.0,20.0,full,True
USDJPY,16,37.5,0.8946787881650216,-705.8043107549165,2.398991757491364,1.2,12.0,1.0,1.5,20.0,full,True
USDJPY,13,38.46153846153847,1.1094741875497782,546.206302831255,1.9398275764945516,1.2,12.0,1.2,1.8,20.0,full,True
USDJPY,9,11.11111111111111,0.13740102118110725,-5194.8545159991045,4.359860019347967,1.2,12.0,1.5,2.0,20.0,full,True
USDJPY,15,40.0,0.9384785039754487,-352.39013489133504,2.398991757491364,1.2,15.0,1.0,1.5,20.0,full,True
USDJPY,13,38.46153846153847,1.1260826172914522,630.8675847456761,1.9382272209001281,1.2,15.0,1.2,1.8,20.0,full,True
USDJPY,9,0.0,0.0,-6786.821826777421,5.965848551617608,1.2,15.0,1.5,2.0,20.0,full,True
USDJPY,12,33.33333333333333,0.6064600827676683,-2038.2081797704595,2.071061785648191,1.5,8.0,1.0,1.5,20.0,full,True
USDJPY,9,11.11111111111111,0.09990299013357842,-5591.476521054894,4.549842517294213,1.5,8.0,1.2,1.8,20.0,full,True
USDJPY,7,0.0,0.0,-5043.517859397631,3.995838083988326,1.5,8.0,1.5,2.0,20.0,full,True
USDJPY,12,33.33333333333333,0.6064600827676683,-2038.2081797704595,2.071061785648191,1.5,10.0,1.0,1.5,20.0,full,True
USDJPY,9,11.11111111111111,0.09990299013357842,-5591.476521054894,4.549842517294213,1.5,10.0,1.2,1.8,20.0,full,True
USDJPY,7,0.0,0.0,-5043.517859397631,3.995838083988326,1.5,10.0,1.5,2.0,20.0,full,True
USDJPY,12,33.33333333333333,0.6064600827676683,-2038.2081797704595,2.071061785648191,1.5,12.0,1.0,1.5,20.0,full,True
USDJPY,9,11.11111111111111,0.09990299013357842,-5591.476521054894,4.549842517294213,1.5,12.0,1.2,1.8,20.0,full,True
USDJPY,7,0.0,0.0,-5043.517859397631,3.995838083988326,1.5,12.0,1.5,2.0,20.0,full,True
USDJPY,12,33.33333333333333,0.6064600827676683,-2038.2081797704595,2.071061785648191,1.5,15.0,1.0,1.5,20.0,full,True
USDJPY,9,11.11111111111111,0.09990299013357842,-5591.476521054894,4.549842517294213,1.5,15.0,1.2,1.8,20.0,full,True
USDJPY,7,0.0,0.0,-5043.517859397631,3.995838083988326,1.5,15.0,1.5,2.0,20.0,full,True
USDJPY,9,33.33333333333333,0.5717956007035292,-1287.5969984407275,2.1159044888849454,1.8,8.0,1.0,1.5,20.0,full,True
USDJPY,8,0.0,0.0,-3740.2129125059873,2.892455669299531,1.8,8.0,1.2,1.8,20.0,full,True
USDJPY,5,0.0,0.0,-1896.9787496699428,1.0329881949244784,1.8,8.0,1.5,2.0,20.0,full,True
USDJPY,9,33.33333333333333,0.5717956007035292,-1287.5969984407275,2.1159044888849454,1.8,10.0,1.0,1.5,20.0,full,True
USDJPY,8,0.0,0.0,-3740.2129125059873,2.892455669299531,1.8,10.0,1.2,1.8,20.0,full,True
USDJPY,5,0.0,0.0,-1896.9787496699428,1.0329881949244784,1.8,10.0,1.5,2.0,20.0,full,True
USDJPY,9,33.33333333333333,0.5717956007035292,-1287.5969984407275,2.1159044888849454,1.8,12.0,1.0,1.5,20.0,full,True
USDJPY,8,0.0,0.0,-3740.2129125059873,2.892455669299531,1.8,12.0,1.2,1.8,20.0,full,True
USDJPY,5,0.0,0.0,-1896.9787496699428,1.0329881949244784,1.8,12.0,1.5,2.0,20.0,full,True
USDJPY,9,33.33333333333333,0.5717956007035292,-1287.5969984407275,2.1159044888849454,1.8,15.0,1.0,1.5,20.0,full,True
USDJPY,8,0.0,0.0,-3740.2129125059873,2.892455669299531,1.8,15.0,1.2,1.8,20.0,full,True
USDJPY,5,0.0,0.0,-1896.9787496699428,1.0329881949244784,1.8,15.0,1.5,2.0,20.0,full,True
USDJPY,26,30.76923076923077,0.5772482751631909,-6518.7421198569355,6.743071111826665,1.0,8.0,1.0,1.5,25.0,full,False
USDJPY,26,30.76923076923077,0.6774374661588142,-5015.263103235731,5.8198800671133775,1.0,8.0,1.2,1.8,25.0,full,False
USDJPY,26,26.923076923076923,0.6194776558243447,-6295.145957047294,6.969513317071539,1.0,8.0,1.5,2.0,25.0,full,False
USDJPY,26,30.76923076923077,0.5748313272337501,-6583.5764873477165,6.807749894886577,1.0,10.0,1.0,1.5,25.0,full,False
USDJPY,26,30.76923076923077,0.6746243511204185,-5080.097470726512,5.884402970299264,1.0,10.0,1.2,1.8,25.0,full,False
USDJPY,26,26.923076923076923,0.617059375772842,-6359.980324538075,7.033881089937205,1.0,10.0,1.5,2.0,25.0,full,False
USDJPY,26,30.76923076923077,0.5726100310017093,-6628.697470168452,6.852762599911073,1.0,12.0,1.0,1.5,25.0,full,False
USDJPY,26,30.76923076923077,0.6259871433486522,-5800.8335630946385,6.253366363719212,1.0,12.0,1.2,1.8,25.0,full,False
USDJPY,26,26.923076923076923,0.620185838164655,-6317.586368329867,6.991792231054207,1.0,12.0,1.5,2.0,25.0,full,False
USDJPY,26,30.76923076923077,0.5269938855778226,-7046.212096765623,7.269275307648375,1.0,15.0,1.0,1.5,25.0,full,False
USDJPY,26,30.76923076923077,0.6213481361863993,-5754.282164200427,6.207038597747819,1.0,15.0,1.2,1.8,25.0,full,False
USDJPY,26,23.076923076923077,0.5483250612328446,-7609.508507404535,8.274416771501993,1.0,15.0,1.5,2.0,25.0,full,False
USDJPY,25,32.0,0.6517713512065514,-4739.070365292253,5.753538316031811,1.2,8.0,1.0,1.5,25.0,full,False
USDJPY,25,28.000000000000004,0.6031051955742722,-5747.5495692140685,5.771037688605632,1.2,8.0,1.2,1.8,25.0,full,False
USDJPY,25,28.000000000000004,0.6867997558755212,-4582.9641931234655,5.760976655431408,1.2,8.0,1.5,2.0,25.0,full,False
USDJPY,25,32.0,0.6517713512065514,-4739.070365292253,5.753538316031811,1.2,10.0,1.0,1.5,25.0,full,False
USDJPY,25,28.000000000000004,0.6031051955742722,-5747.5495692140685,5.771037688605632,1.2,10.0,1.2,1.8,25.0,full,False
USDJPY,25,28.000000000000004,0.6867997558755212,-4582.9641931234655,5.760976655431408,1.2,10.0,1.5,2.0,25.0,full,False
USDJPY,25,32.0,0.6541761950686569,-4689.041482182351,5.703581322831303,1.2,12.0,1.0,1.5,25.0,full,False
USDJPY,25,28.000000000000004,0.6051959813231885,-5697.520686104166,5.720928751333725,1.2,12.0,1.2,1.8,25.0,full,False
USDJPY,25,28.000000000000004,0.6891559656602524,-4532.935310013549,5.710955076396876,1.2,12.0,1.5,2.0,25.0,full,False
USDJPY,25,32.0,0.617523671870119,-5064.185402200586,5.587676308390108,1.2,15.0,1.0,1.5,25.0,full,False
USDJPY,25,28.000000000000004,0.5981122402826489,-5611.4322837527725,5.604671212077442,1.2,15.0,1.2,1.8,25.0,full,False
USDJPY,25,24.0,0.5951240479110295,-6017.665292888021,6.4950687753755965,1.2,15.0,1.5,2.0,25.0,full,False
USDJPY,24,29.166666666666668,0.527855475947062,-6552.020348628372,6.224813351074995,1.5,8.0,1.0,1.5,25.0,full,False
USDJPY,24,29.166666666666668,0.6224927698320394,-5238.724432473726,6.136199857850631,1.5,8.0,1.2,1.8,25.0,full,False
USDJPY,23,21.73913043478261,0.5804191855661218,-6223.345390946939,7.077833566208593,1.5,8.0,1.5,2.0,25.0,full,False
USDJPY,24,29.166666666666668,0.527855475947062,-6552.020348628372,6.224813351074995,1.5,10.0,1.0,1.5,25.0,full,False
USDJPY,24,29.166666666666668,0.6224927698320394,-5238.724432473726,6.136199857850631,1.5,10.0,1.2,1.8,25.0,full,False
USDJPY,23,21.73913043478261,0.5804191855661218,-6223.345390946939,7.077833566208593,1.5,10.0,1.5,2.0,25.0,full,False
USDJPY,24,29.166666666666668,0.527855475947062,-6552.020348628372,6.224813351074995,1.5,12.0,1.0,1.5,25.0,full,False
USDJPY,24,29.166666666666668,0.6224927698320394,-5238.724432473726,6.136199857850631,1.5,12.0,1.2,1.8,25.0,full,False
USDJPY,23,21.73913043478261,0.5804191855661218,-6223.345390946939,7.077833566208593,1.5,12.0,1.5,2.0,25.0,full,False
USDJPY,24,29.166666666666668,0.5309921071442948,-6470.046434493677,6.142552406247711,1.5,15.0,1.0,1.5,25.0,full,False
USDJPY,24,29.166666666666668,0.6261917562608604,-5156.75051833906,6.054058683495957,1.5,15.0,1.2,1.8,25.0,full,False
USDJPY,23,21.73913043478261,0.5836448265595143,-6141.3714768122445,6.995871395049112,1.5,15.0,1.5,2.0,25.0,full,False
USDJPY,21,33.33333333333333,0.7090554954236693,-2850.3113006783387,2.9378023013918493,1.8,8.0,1.0,1.5,25.0,full,False
USDJPY,20,25.0,0.6493792359924206,-3769.820150816886,3.893526052928012,1.8,8.0,1.2,1.8,25.0,full,False
USDJPY,20,25.0,0.7614261766607562,-2565.1087984688347,3.8884240578599356,1.8,8.0,1.5,2.0,25.0,full,False
USDJPY,21,33.33333333333333,0.7090554954236693,-2850.3113006783387,2.9378023013918493,1.8,10.0,1.0,1.5,25.0,full,False
USDJPY,20,25.0,0.6493792359924206,-3769.820150816886,3.893526052928012,1.8,10.0,1.2,1.8,25.0,full,False
USDJPY,20,25.0,0.7614261766607562,-2565.1087984688347,3.8884240578599356,1.8,10.0,1.5,2.0,25.0,full,False
USDJPY,21,33.33333333333333,0.7090554954236693,-2850.3113006783387,2.9378023013918493,1.8,12.0,1.0,1.5,25.0,full,False
USDJPY,20,25.0,0.6493792359924206,-3769.820150816886,3.893526052928012,1.8,12.0,1.2,1.8,25.0,full,False
USDJPY,20,25.0,0.7614261766607562,-2565.1087984688347,3.8884240578599356,1.8,12.0,1.5,2.0,25.0,full,False
USDJPY,21,33.33333333333333,0.7090554954236693,-2850.3113006783387,2.9378023013918493,1.8,15.0,1.0,1.5,25.0,full,False
USDJPY,20,25.0,0.6493792359924206,-3769.820150816886,3.893526052928012,1.8,15.0,1.2,1.8,25.0,full,False
USDJPY,20,25.0,0.7614261766607562,-2565.1087984688347,3.8884240578599356,1.8,15.0,1.5,2.0,25.0,full,False
USDJPY,12,33.33333333333333,0.7386005787297104,-1484.430438541851,1.9992465289699672,1.0,8.0,1.0,1.5,25.0,full,True
USDJPY,11,36.36363636363637,1.041599400534831,200.64463097373664,1.9992465289699672,1.0,8.0,1.2,1.8,25.0,full,True
USDJPY,8,25.0,0.6167570470511213,-1413.9911913641554,1.0179630282120156,1.0,8.0,1.5,2.0,25.0,full,True
USDJPY,12,33.33333333333333,0.7386005787297104,-1484.430438541851,1.9992465289699672,1.0,10.0,1.0,1.5,25.0,full,True
USDJPY,11,36.36363636363637,1.041599400534831,200.64463097373664,1.9992465289699672,1.0,10.0,1.2,1.8,25.0,full,True
USDJPY,8,25.0,0.6167570470511213,-1413.9911913641554,1.0179630282120156,1.0,10.0,1.5,2.0,25.0,full,True
USDJPY,12,33.33333333333333,0.7325455844587069,-1524.0576901282766,1.9992465289699672,1.0,12.0,1.0,1.5,25.0,full,True
USDJPY,11,36.36363636363637,0.8888107301999055,-525.3980288633029,2.1762718814697477,1.0,12.0,1.2,1.8,25.0,full,True
USDJPY,8,25.0,0.6350488127552494,-1346.502943032072,0.9987527627761512,1.0,12.0,1.5,2.0,25.0,full,True
USDJPY,10,40.0,0.9386351229926627,-231.03007142456772,2.3195619361099555,1.0,15.0,1.0,1.5,25.0,full,True
USDJPY,10,40.0,1.1213261015869687,456.77559024440416,2.2286802946891013,1.0,15.0,1.2,1.8,25.0,full,True
USDJPY,8,12.5,0.3252221641984784,-3235.5583830612886,2.801729067086918,1.0,15.0,1.5,2.0,25.0,full,True
USDJPY,11,36.36363636363637,1.16665679125909,634.0258052884747,1.9604682458810831,1.2,8.0,1.0,1.5,25.0,full,True
USDJPY,9,33.33333333333333,1.2726116307796298,814.5277191176137,1.1005986762714846,1.2,8.0,1.2,1.8,25.0,full,True
USDJPY,6,16.666666666666664,0.2769538828020168,-2160.2944522058388,1.298573126118505,1.2,8.0,1.5,2.0,25.0,full,True
USDJPY,11,36.36363636363637,1.16665679125909,634.0258052884747,1.9604682458810831,1.2,10.0,1.0,1.5,25.0,full,True
USDJPY,9,33.33333333333333,1.2726116307796298,814.5277191176137,1.1005986762714846,1.2,10.0,1.2,1.8,25.0,full,True
USDJPY,6,16.666666666666664,0.2769538828020168,-2160.2944522058388,1.298573126118505,1.2,10.0,1.5,2.0,25.0,full,True
USDJPY,11,36.36363636363637,1.16665679125909,634.0258052884747,1.9604682458810831,1.2,12.0,1.0,1.5,25.0,full,True
USDJPY,9,33.33333333333333,1.2726116307796298,814.5277191176137,1.1005986762714846,1.2,12.0,1.2,1.8,25.0,full,True
USDJPY,6,16.666666666666664,0.2769538828020168,-2160.2944522058388,1.298573126118505,1.2,12.0,1.5,2.0,25.0,full,True
USDJPY,10,40.0,1.3023964752193435,851.7331899288547,1.9604682458810831,1.2,15.0,1.0,1.5,25.0,full,True
USDJPY,9,33.33333333333333,1.305713652805315,913.4322098088305,1.1005986762714846,1.2,15.0,1.2,1.8,25.0,full,True
USDJPY,6,0.0,0.0,-4038.1185542073654,3.192936127805753,1.2,15.0,1.5,2.0,25.0,full,True
USDJPY,8,25.0,0.5216737542644384,-1553.8830126897956,1.102925877901164,1.5,8.0,1.0,1.5,25.0,full,True
USDJPY,6,16.666666666666664,0.19104467404185907,-2627.878473701392,1.5535463153054552,1.5,8.0,1.2,1.8,25.0,full,True
USDJPY,5,0.0,0.0,-3112.936873167084,2.0439564913276973,1.5,8.0,1.5,2.0,25.0,full,True
USDJPY,8,25.0,0.5216737542644384,-1553.8830126897956,1.102925877901164,1.5,10.0,1.0,1.5,25.0,full,True
USDJPY,6,16.666666666666664,0.19104467404185907,-2627.878473701392,1.5535463153054552,1.5,10.0,1.2,1.8,25.0,full,True
USDJPY,5,0.0,0.0,-3112.936873167084,2.0439564913276973,1.5,10.0,1.5,2.0,25.0,full,True
USDJPY,8,25.0,0.5216737542644384,-1553.8830126897956,1.102925877901164,1.5,12.0,1.0,1.5,25.0,full,True
USDJPY,6,16.666666666666664,0.19104467404185907,-2627.878473701392,1.5535463153054552,1.5,12.0,1.2,1.8,25.0,full,True
USDJPY,5,0.0,0.0,-3112.936873167084,2.0439564913276973,1.5,12.0,1.5,2.0,25.0,full,True
USDJPY,8,25.0,0.5216737542644384,-1553.8830126897956,1.102925877901164,1.5,15.0,1.0,1.5,25.0,full,True
USDJPY,6,16.666666666666664,0.19104467404185907,-2627.878473701392,1.5535463153054552,1.5,15.0,1.2,1.8,25.0,full,True
USDJPY,5,0.0,0.0,-3112.936873167084,2.0439564913276973,1.5,15.0,1.5,2.0,25.0,full,True
USDJPY,6,33.33333333333333,0.5798414464072413,-796.9478159468126,1.0213051030307205,1.8,8.0,1.0,1.5,25.0,full,True
USDJPY,5,0.0,0.0,-2851.8713771718467,1.9962905349963196,1.8,8.0,1.2,1.8,25.0,full,True
USDJPY,4,0.0,0.0,-1896.7787496699457,1.0327864335300947,1.8,8.0,1.5,2.0,25.0,full,True
USDJPY,6,33.33333333333333,0.5798414464072413,-796.9478159468126,1.0213051030307205,1.8,10.0,1.0,1.5,25.0,full,True
USDJPY,5,0.0,0.0,-2851.8713771718467,1.9962905349963196,1.8,10.0,1.2,1.8,25.0,full,True
USDJPY,4,0.0,0.0,-1896.7787496699457,1.0327864335300947,1.8,10.0,1.5,2.0,25.0,full,True
USDJPY,6,33.33333333333333,0.5798414464072413,-796.9478159468126,1.0213051030307205,1.8,12.0,1.0,1.5,25.0,full,True
USDJPY,5,0.0,0.0,-2851.8713771718467,1.9962905349963196,1.8,12.0,1.2,1.8,25.0,full,True
USDJPY,4,0.0,0.0,-1896.7787496699457,1.0327864335300947,1.8,12.0,1.5,2.0,25.0,full,True
USDJPY,6,33.33333333333333,0.5798414464072413,-796.9478159468126,1.0213051030307205,1.8,15.0,1.0,1.5,25.0,full,True
USDJPY,5,0.0,0.0,-2851.8713771718467,1.9962905349963196,1.8,15.0,1.2,1.8,25.0,full,True
USDJPY,4,0.0,0.0,-1896.7787496699457,1.0327864335300947,1.8,15.0,1.5,2.0,25.0,full,True
USDJPY,16,31.25,0.548039871605978,-3950.279072357356,5.503042683267372,1.0,8.0,1.0,1.5,30.0,full,False
USDJPY,16,31.25,0.6551181921341888,-3014.379593372767,5.251739564954081,1.0,8.0,1.2,1.8,30.0,full,False
USDJPY,16,25.0,0.5948083526754695,-3996.7987623166264,5.3259618688722785,1.0,8.0,1.5,2.0,30.0,full,False
USDJPY,16,31.25,0.5498473925240283,-3921.5468765972328,5.474379436777489,1.0,10.0,1.0,1.5,30.0,full,False
USDJPY,16,31.25,0.6572788740433495,-2985.6473976126435,5.223145398663933,1.0,10.0,1.2,1.8,30.0,full,False
USDJPY,16,25.0,0.5965459972740835,-3968.066566556503,5.297436450607306,1.0,10.0,1.5,2.0,30.0,full,False
USDJPY,16,31.25,0.5567906031235389,-3812.9127988212713,5.366006050542416,1.0,12.0,1.0,1.5,30.0,full,False
USDJPY,16,31.25,0.665578678147436,-2877.013319836682,5.115033199003444,1.0,12.0,1.2,1.8,30.0,full,False
USDJPY,16,25.0,0.6032086739616536,-3859.4324887805415,5.189584181596593,1.0,12.0,1.5,2.0,30.0,full,False
USDJPY,16,31.25,0.5279315745358032,-4047.613150381949,5.337323446233519,1.0,15.0,1.0,1.5,30.0,full,False
USDJPY,16,31.25,0.6313066066414148,-3161.254061738422,5.086419721547826,1.0,15.0,1.2,1.8,30.0,full,False
USDJPY,16,25.0,0.5887660785059482,-3957.944973095102,5.162014471733601,1.0,15.0,1.5,2.0,30.0,full,False
USDJPY,16,31.25,0.622926632461224,-2956.978179572994,5.021275063243931,1.2,8.0,1.0,1.5,30.0,full,False
USDJPY,16,25.0,0.5272324047478308,-4191.338825301704,5.0365472589434885,1.2,8.0,1.2,1.8,30.0,full,False
USDJPY,16,25.0,0.6287376881118307,-3291.439933310481,5.027766711702249,1.2,8.0,1.5,2.0,30.0,full,False
USDJPY,16,31.25,0.622926632461224,-2956.978179572994,5.021275063243931,1.2,10.0,1.0,1.5,30.0,full,False
USDJPY,16,25.0,0.5272324047478308,-4191.338825301704,5.0365472589434885,1.2,10.0,1.2,1.8,30.0,full,False
USDJPY,16,25.0,0.6287376881118307,-3291.439933310481,5.027766711702249,1.2,10.0,1.5,2.0,30.0,full,False
USDJPY,16,31.25,0.6269262179085198,-2906.9492964630917,4.971318070043422,1.2,12.0,1.0,1.5,30.0,full,False
USDJPY,16,25.0,0.5302245007931802,-4141.309942191801,4.986438321671581,1.2,12.0,1.2,1.8,30.0,full,False
USDJPY,16,25.0,0.6323058366801292,-3241.411050200564,4.977745132667702,1.2,12.0,1.5,2.0,30.0,full,False
USDJPY,16,31.25,0.5921081405751645,-3192.1073001095647,5.005247438537969,1.2,15.0,1.0,1.5,30.0,full,False
USDJPY,16,25.0,0.4941261539889298,-4476.723907752385,5.0204708862565655,1.2,15.0,1.2,1.8,30.0,full,False
USDJPY,16,25.0,0.5869439105882924,-3655.3343986706896,5.0117183660232465,1.2,15.0,1.5,2.0,30.0,full,False
USDJPY,16,25.0,0.4598717043667368,-4856.943076536118,5.150630103432977,1.5,8.0,1.0,1.5,30.0,full,False
USDJPY,16,25.0,0.5376884902491739,-4255.7828587447,5.143130877609385,1.5,8.0,1.2,1.8,30.0,full,False
USDJPY,16,25.0,0.7503406673335205,-2298.225084338279,5.131922894918283,1.5,8.0,1.5,2.0,30.0,full,False
USDJPY,16,25.0,0.4598717043667368,-4856.943076536118,5.150630103432977,1.5,10.0,1.0,1.5,30.0,full,False
USDJPY,16,25.0,0.5376884902491739,-4255.7828587447,5.143130877609385,1.5,10.0,1.2,1.8,30.0,full,False
USDJPY,16,25.0,0.7503406673335205,-2298.225084338279,5.131922894918283,1.5,10.0,1.5,2.0,30.0,full,False
USDJPY,16,25.0,0.4598717043667368,-4856.943076536118,5.150630103432977,1.5,12.0,1.0,1.5,30.0,full,False
USDJPY,16,25.0,0.5376884902491739,-4255.7828587447,5.143130877609385,1.5,12.0,1.2,1.8,30.0,full,False
USDJPY,16,25.0,0.7503406673335205,-2298.225084338279,5.131922894918283,1.5,12.0,1.5,2.0,30.0,full,False
USDJPY,16,25.0,0.46410251424156007,-4774.969162401423,5.068369158605694,1.5,15.0,1.0,1.5,30.0,full,False
USDJPY,16,25.0,0.5337413670152152,-4323.858944610023,5.2113458664564485,1.5,15.0,1.2,1.8,30.0,full,False
USDJPY,16,25.0,0.7448324834405686,-2366.301170203602,5.199989228708248,1.5,15.0,1.5,2.0,30.0,full,False
USDJPY,14,28.57142857142857,0.702250560777188,-1767.9593025446811,1.9824132032689477,1.8,8.0,1.0,1.5,30.0,full,False
