trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,net_pnl,ending_balance,entry_dt,month
163,US30,SELL,2026-06-08 08:30:00+00:00,50780.0,50916.251751449294,50589.24754797099,50507.49649710141,50916.251751449294,136.25175144929435,190.75245202901206,272.5035028985887,0.04,0.02,0.02,False,False,6104.82,2026-06-08 10:30:00+00:00,50916.251751449294,120.0,SL,-50.2,6054.62,2026-06-08 08:30:00+00:00,2026-06
164,US30,SELL,2026-06-08 19:05:00+00:00,50908.0,51064.89428207202,50688.34800509917,50594.211435855956,51064.89428207202,156.89428207202064,219.6519949008289,313.7885641440413,0.03,0.01,0.02,False,False,6054.62,2026-06-08 22:00:00+00:00,50787.7,175.0,EOD_EXIT,35.94,6090.56,2026-06-08 19:05:00+00:00,2026-06
165,US30,BUY,2026-06-09 12:25:00+00:00,50983.0,50862.54330424975,51151.63937405034,51223.913391500486,50983.0,120.45669575024328,168.6393740503406,240.91339150048657,0.04,0.02,0.02,True,False,6090.56,2026-06-09 13:40:00+00:00,51223.913391500486,75.0,FULL_TP2,81.71,6172.27,2026-06-09 12:25:00+00:00,2026-06
166,US30,SELL,2026-06-09 19:45:00+00:00,50774.0,50993.0893022686,50467.27497682397,50335.82139546281,50993.0893022686,219.08930226859712,306.72502317603596,438.17860453719425,0.02,0.01,0.01,False,False,6172.27,2026-06-09 22:00:00+00:00,50826.2,135.0,EOD_EXIT,-10.54,6161.73,2026-06-09 19:45:00+00:00,2026-06
167,US30,SELL,2026-06-10 14:40:00+00:00,50587.0,50760.36145838428,50344.293958262,50240.277083231435,50587.0,173.36145838428223,242.7060417379951,346.72291676856446,0.03,0.01,0.02,True,False,6161.73,2026-06-10 15:45:00+00:00,50240.277083231435,65.0,FULL_TP2,93.47,6255.2,2026-06-10 14:40:00+00:00,2026-06
168,US30,BUY,2026-06-11 14:20:00+00:00,50328.0,50167.93730557278,50552.087772198116,50648.12538885445,50167.93730557278,160.0626944272259,224.08777219811623,320.1253888544518,0.03,0.01,0.02,False,False,6255.2,2026-06-11 15:00:00+00:00,50167.93730557278,40.0,SL,-50.15,6205.05,2026-06-11 14:20:00+00:00,2026-06
169,US30,BUY,2026-06-11 15:25:00+00:00,50301.0,50134.29892660329,50534.381502755394,50634.40214679342,50134.29892660329,166.70107339670977,233.38150275539365,333.40214679341955,0.03,0.01,0.02,False,False,6205.05,2026-06-11 17:25:00+00:00,50634.40214679342,120.0,FULL_TP2,89.87,6294.92,2026-06-11 15:25:00+00:00,2026-06
170,US30,BUY,2026-06-12 06:05:00+00:00,50976.0,50830.71421687991,51179.400096368125,51266.57156624018,50976.0,145.28578312008895,203.4000963681245,290.5715662401779,0.03,0.01,0.02,True,False,6294.92,2026-06-12 09:15:00+00:00,51266.57156624018,190.0,FULL_TP2,78.3,6373.22,2026-06-12 06:05:00+00:00,2026-06
171,US30,BUY,2026-06-12 14:50:00+00:00,51349.0,51168.33333392716,51601.93333250197,51710.333332145674,51168.33333392716,180.66666607283716,252.93333250197202,361.3333321456743,0.03,0.01,0.02,False,False,6373.22,2026-06-12 15:55:00+00:00,51168.33333392716,65.0,SL,-50.15,6323.07,2026-06-12 14:50:00+00:00,2026-06
172,US30,BUY,2026-06-12 20:30:00+00:00,51309.0,51115.00637158779,51580.59107977709,51696.987256824425,51309.0,193.9936284122108,271.5910797770951,387.9872568244216,0.03,0.01,0.02,True,False,6323.07,2026-06-14 22:05:00+00:00,51617.2,2975.0,EOD_EXIT,88.65,6411.72,2026-06-12 20:30:00+00:00,2026-06
173,US30,BUY,2026-06-15 07:10:00+00:00,51788.0,51650.208253528996,51980.90844505941,52063.58349294201,51788.0,137.79174647100524,192.9084450594073,275.5834929420105,0.04,0.02,0.02,True,False,6411.72,2026-06-15 19:55:00+00:00,51788.0,765.0,TP1_THEN_BE,38.38,6450.1,2026-06-15 07:10:00+00:00,2026-06
174,US30,BUY,2026-06-16 06:00:00+00:00,51831.0,51744.65732124334,51951.87975025932,52003.68535751332,51831.0,86.34267875666038,120.87975025932452,172.68535751332075,0.06,0.03,0.03,True,False,6450.1,2026-06-16 13:25:00+00:00,52003.68535751332,445.0,FULL_TP2,87.77,6537.87,2026-06-16 06:00:00+00:00,2026-06
175,US30,BUY,2026-06-17 15:20:00+00:00,52308.0,52212.178536700514,52442.15004861928,52499.64292659897,52212.178536700514,95.82146329948606,134.15004861928048,191.6429265989721,0.05,0.03,0.02,False,False,6537.87,2026-06-17 18:00:00+00:00,52212.178536700514,160.0,SL,-50.25,6487.62,2026-06-17 15:20:00+00:00,2026-06
176,US30,SELL,2026-06-18 08:40:00+00:00,51895.5,52001.95680969785,51746.46046642302,51682.58638060431,51895.5,106.45680969784465,149.0395335769825,212.9136193956893,0.05,0.03,0.02,True,False,6487.62,2026-06-18 12:55:00+00:00,51895.5,255.0,TP1_THEN_BE,44.46,6532.08,2026-06-18 08:40:00+00:00,2026-06
177,US30,SELL,2026-06-18 14:00:00+00:00,51796.0,51925.51296775271,51614.68184514621,51536.974064494585,51925.51296775271,129.5129677527067,181.31815485378934,259.0259355054134,0.04,0.02,0.02,False,False,6532.08,2026-06-18 22:00:00+00:00,51729.7,480.0,EOD_EXIT,26.32,6558.4,2026-06-18 14:00:00+00:00,2026-06
178,US30,BUY,2026-06-22 15:50:00+00:00,51850.0,51740.27925333822,52003.60904532649,52069.44149332355,51740.27925333822,109.72074666177735,153.60904532648829,219.4414933235547,0.05,0.03,0.02,False,False,6558.4,2026-06-22 18:50:00+00:00,51740.27925333822,180.0,SL,-50.25,6508.15,2026-06-22 15:50:00+00:00,2026-06
179,US30,BUY,2026-06-22 20:00:00+00:00,51856.0,51741.41977637612,52016.41231307344,52085.16044724776,51741.41977637612,114.58022362388309,160.4123130734363,229.16044724776617,0.04,0.02,0.02,False,False,6508.15,2026-06-22 22:00:00+00:00,51880.2,120.0,EOD_EXIT,9.48,6517.63,2026-06-22 20:00:00+00:00,2026-06
180,US30,SELL,2026-06-23 12:45:00+00:00,51587.0,51703.950603343794,51423.26915531869,51353.09879331241,51587.0,116.95060334379355,163.73084468131094,233.9012066875871,0.04,0.02,0.02,True,False,6517.63,2026-06-23 13:40:00+00:00,51587.0,55.0,TP1_THEN_BE,32.55,6550.18,2026-06-23 12:45:00+00:00,2026-06
181,US30,SELL,2026-06-24 08:45:00+00:00,51721.0,51830.19772307071,51568.123187701,51502.60455385857,51830.19772307071,109.19772307071472,152.8768122990006,218.39544614142943,0.05,0.03,0.02,False,False,6550.18,2026-06-24 11:35:00+00:00,51830.19772307071,170.0,SL,-50.25,6499.93,2026-06-24 08:45:00+00:00,2026-06
182,US30,BUY,2026-06-24 20:30:00+00:00,52089.0,51921.016989207026,52324.176215110165,52424.966021585955,51921.016989207026,167.98301079297627,235.17621511016677,335.96602158595255,0.03,0.01,0.02,False,False,6499.93,2026-06-24 22:00:00+00:00,52080.0,90.0,EOD_EXIT,-2.85,6497.08,2026-06-24 20:30:00+00:00,2026-06
183,US30,SELL,2026-06-26 08:50:00+00:00,52034.0,52182.166578604745,51826.56678995336,51737.66684279052,52034.0,148.16657860474297,207.43321004664014,296.33315720948593,0.03,0.01,0.02,True,False,6497.08,2026-06-26 14:05:00+00:00,52034.0,315.0,TP1_THEN_BE,20.59,6517.67,2026-06-26 08:50:00+00:00,2026-06
184,US30,SELL,2026-06-26 16:25:00+00:00,52035.0,52197.61140114482,51807.344038397256,51709.77719771036,52197.61140114482,162.6114011448193,227.655961602747,325.2228022896386,0.03,0.01,0.02,False,False,6517.67,2026-06-26 17:05:00+00:00,52197.61140114482,40.0,SL,-50.15,6467.52,2026-06-26 16:25:00+00:00,2026-06
