trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,net_pnl,ending_balance,entry_dt,month
11,XAGUSD,BUY,2026-01-09 12:30:00+00:00,78.622,77.80890336715488,79.76033528598316,80.24819326569022,78.622,0.8130966328451104,1.1383352859831544,1.6261932656902207,0.01,0.01,0.0,True,False,5116.15,2026-01-09 15:40:00+00:00,80.24819326569022,190.0,FULL_TP2,56.87,5173.02,2026-01-09 12:30:00+00:00,2026-01
12,XAGUSD,BUY,2026-01-09 17:45:00+00:00,79.964,79.02807051359002,81.27430128097397,81.83585897281995,79.02807051359002,0.9359294864099768,1.3103012809739674,1.8718589728199535,0.01,0.01,0.0,False,False,5173.02,2026-01-11 22:00:00+00:00,80.385,3135.0,EOD_EXIT,21.0,5194.02,2026-01-09 17:45:00+00:00,2026-01
13,XAGUSD,BUY,2026-01-12 07:00:00+00:00,84.308,83.35446478498532,85.64294930102055,86.21507043002936,84.308,0.9535352150146768,1.3349493010205473,1.9070704300293535,0.01,0.01,0.0,True,False,5194.02,2026-01-12 13:05:00+00:00,84.308,365.0,TP1_THEN_BE,66.7,5260.72,2026-01-12 07:00:00+00:00,2026-01
14,XAGUSD,BUY,2026-01-12 18:25:00+00:00,85.764,84.83072271241065,87.07058820262509,87.63055457517869,84.83072271241065,0.9332772875893482,1.3065882026250875,1.8665545751786965,0.01,0.01,0.0,False,False,5260.72,2026-01-12 19:15:00+00:00,84.83072271241065,50.0,SL,-50.05,5210.67,2026-01-12 18:25:00+00:00,2026-01
15,XAGUSD,BUY,2026-01-13 06:40:00+00:00,85.164,84.22100410732959,86.48419424973858,87.04999178534082,85.164,0.9429958926704101,1.320194249738574,1.8859917853408201,0.01,0.01,0.0,True,False,5210.67,2026-01-13 12:15:00+00:00,87.04999178534082,335.0,FULL_TP2,65.96,5276.63,2026-01-13 06:40:00+00:00,2026-01
16,XAGUSD,BUY,2026-01-14 08:05:00+00:00,90.12,88.978600098355,91.717959862303,92.40279980329001,90.12,1.141399901644999,1.5979598623029985,2.282799803289998,0.01,0.01,0.0,True,False,5276.63,2026-01-14 16:40:00+00:00,90.12,515.0,TP1_THEN_BE,79.85,5356.48,2026-01-14 08:05:00+00:00,2026-01
17,XAGUSD,BUY,2026-01-14 17:20:00+00:00,91.408,90.17367734446448,93.13605171774974,93.87664531107106,91.408,1.2343226555355256,1.7280517177497356,2.468645311071051,0.01,0.01,0.0,True,False,5356.48,2026-01-14 22:00:00+00:00,92.938,280.0,EOD_EXIT,86.35,5442.83,2026-01-14 17:20:00+00:00,2026-01
18,XAGUSD,BUY,2026-01-15 11:40:00+00:00,91.207,89.73085375969437,93.27360473642787,94.15929248061124,89.73085375969437,1.4761462403056231,2.0666047364278723,2.9522924806112463,0.01,0.01,0.0,False,False,5442.83,2026-01-15 12:10:00+00:00,89.73085375969437,30.0,SL,-50.05,5392.78,2026-01-15 11:40:00+00:00,2026-01
19,XAGUSD,BUY,2026-01-15 20:10:00+00:00,92.309,90.84076648744994,94.36452691757007,95.2454670251001,90.84076648744994,1.4682335125500525,2.055526917570073,2.936467025100105,0.01,0.01,0.0,False,False,5392.78,2026-01-15 22:00:00+00:00,92.715,110.0,EOD_EXIT,20.25,5413.03,2026-01-15 20:10:00+00:00,2026-01
20,XAGUSD,BUY,2026-01-16 06:35:00+00:00,91.038,89.60583031829155,93.04303755439183,93.9023393634169,89.60583031829155,1.4321696817084495,2.005037554391829,2.864339363416899,0.01,0.01,0.0,False,False,5413.03,2026-01-16 12:00:00+00:00,89.60583031829155,325.0,SL,-50.05,5362.98,2026-01-16 06:35:00+00:00,2026-01
21,XAGUSD,SELL,2026-01-16 14:20:00+00:00,88.265,89.62874262051606,86.35576033127751,85.53751475896786,89.62874262051606,1.3637426205160683,1.9092396687224955,2.7274852410321366,0.01,0.01,0.0,False,False,5362.98,2026-01-16 17:35:00+00:00,89.62874262051606,195.0,SL,-50.05,5312.93,2026-01-16 14:20:00+00:00,2026-01
22,XAGUSD,BUY,2026-01-20 06:10:00+00:00,94.321,93.45304004558581,95.53614393617987,96.05691990882838,94.321,0.8679599544141918,1.2151439361798684,1.7359199088283837,0.01,0.01,0.0,True,False,5312.93,2026-01-20 13:35:00+00:00,94.321,445.0,TP1_THEN_BE,60.71,5373.64,2026-01-20 06:10:00+00:00,2026-01
23,XAGUSD,SELL,2026-01-21 18:25:00+00:00,92.05,93.04476292692196,90.65733190230925,90.06047414615607,92.05,0.9947629269219624,1.3926680976907473,1.9895258538439249,0.01,0.01,0.0,True,False,5373.64,2026-01-21 19:25:00+00:00,92.05,60.0,TP1_THEN_BE,69.58,5443.22,2026-01-21 18:25:00+00:00,2026-01
24,XAGUSD,BUY,2026-01-22 08:00:00+00:00,94.196,93.17920009379537,95.61951986868647,96.22959981240923,93.17920009379537,1.016799906204618,1.4235198686864652,2.033599812409236,0.01,0.01,0.0,False,False,5443.22,2026-01-22 11:10:00+00:00,93.17920009379537,190.0,SL,-50.05,5393.17,2026-01-22 08:00:00+00:00,2026-01
25,XAGUSD,BUY,2026-01-22 19:10:00+00:00,96.254,95.26613415768128,97.63701217924621,98.22973168463744,95.26613415768128,0.9878658423187223,1.3830121792462111,1.9757316846374446,0.01,0.01,0.0,False,False,5393.17,2026-01-22 22:00:00+00:00,96.445,170.0,EOD_EXIT,9.5,5402.67,2026-01-22 19:10:00+00:00,2026-01
26,XAGUSD,BUY,2026-01-26 11:00:00+00:00,109.647,108.27895914944034,111.56225719078353,112.38308170111932,109.647,1.3680408505596604,1.9152571907835245,2.736081701119321,0.01,0.01,0.0,True,False,5402.67,2026-01-26 15:00:00+00:00,112.38308170111932,240.0,FULL_TP2,95.71,5498.38,2026-01-26 11:00:00+00:00,2026-01
27,XAGUSD,BUY,2026-01-27 12:10:00+00:00,112.891,110.41396221066357,116.35885290507102,117.84507557867289,110.41396221066357,2.4770377893364417,3.4678529050710183,4.954075578672883,0.01,0.01,0.0,False,False,5498.38,2026-01-27 13:10:00+00:00,110.41396221066357,60.0,SL,-50.05,5448.33,2026-01-27 12:10:00+00:00,2026-01
