trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
109,GBPJPY,SELL,2026-04-23 20:05:00+00:00,215.028,215.22823207562627,214.74767509412322,214.5874894336222,215.22823207562627,0.20023207562626408,0.28032490587676967,0.440510566377781,0.38,0.19,0.19,False,False,5471.98,2026-04-23 21:05:00+00:00,214.984,EOD_EXIT,60.0,8.99,5480.97,2026-04-23 20:05:00+00:00,2026-04
110,GBPJPY,SELL,2026-04-24 06:35:00+00:00,215.051,215.21074874590053,214.82735175573924,214.69955275901881,215.21074874590053,0.15974874590053706,0.22364824426075186,0.3514472409811816,0.48,0.24,0.24,False,False,5480.97,2026-04-24 07:55:00+00:00,215.21074874590053,SL,80.0,-52.4,5428.57,2026-04-24 06:35:00+00:00,2026-04
111,GBPJPY,SELL,2026-04-28 11:35:00+00:00,215.215,215.41971443800048,214.92839978679933,214.76462823639898,215.41971443800048,0.2047144380004708,0.2866002132006591,0.45037176360103576,0.37,0.18,0.19,False,False,5428.57,2026-04-28 14:20:00+00:00,215.41971443800048,SL,165.0,-51.85,5376.72,2026-04-28 11:35:00+00:00,2026-04
112,GBPJPY,BUY,2026-04-29 17:45:00+00:00,216.19,216.0019853246929,216.45322054542996,216.60363228567564,216.0019853246929,0.1880146753071118,0.2632205454299565,0.41363228567564597,0.41,0.2,0.21,False,False,5376.72,2026-04-29 18:10:00+00:00,216.0019853246929,SL,25.0,-52.05,5324.67,2026-04-29 17:45:00+00:00,2026-04
113,GBPJPY,BUY,2026-04-29 19:20:00+00:00,216.1,215.9045128564954,216.37368200090643,216.5300717157101,215.9045128564954,0.19548714350460147,0.27368200090644207,0.43007171571012326,0.39,0.2,0.19,False,False,5324.67,2026-04-29 21:05:00+00:00,216.126,EOD_EXIT,105.0,4.66,5329.33,2026-04-29 19:20:00+00:00,2026-04
114,GBPJPY,SELL,2026-05-04 14:50:00+00:00,212.892,213.23847663456195,212.40693271161325,212.1297514039637,213.23847663456195,0.3464766345619514,0.4850672883867319,0.7622485960362931,0.22,0.11,0.11,False,False,5329.33,2026-05-04 18:55:00+00:00,212.1297514039637,FULL_TP2,245.0,88.29,5417.61,2026-05-04 14:50:00+00:00,2026-05
115,GBPJPY,BUY,2026-05-05 18:25:00+00:00,213.926,213.67690874691397,214.2747277543204,214.4740007567892,213.67690874691397,0.24909125308600893,0.3487277543204125,0.5480007567892197,0.31,0.15,0.16,False,False,5417.61,2026-05-05 21:05:00+00:00,213.691,EOD_EXIT,160.0,-49.01,5368.6,2026-05-05 18:25:00+00:00,2026-05
116,GBPJPY,SELL,2026-05-06 07:55:00+00:00,211.887,212.32310864613095,211.27644789541668,210.9275609785119,212.32310864613095,0.43610864613095107,0.6105521045833314,0.9594390214880925,0.18,0.09,0.09,False,False,5368.6,2026-05-06 08:00:00+00:00,212.32310864613095,SL,5.0,-50.9,5317.7,2026-05-06 07:55:00+00:00,2026-05
117,GBPJPY,SELL,2026-05-06 16:50:00+00:00,212.493,212.90724775479225,211.91305314329085,211.58165493945705,212.90724775479225,0.4142477547922453,0.5799468567091434,0.9113450605429397,0.19,0.1,0.09,False,False,5317.7,2026-05-06 21:05:00+00:00,212.394,EOD_EXIT,255.0,11.3,5329.01,2026-05-06 16:50:00+00:00,2026-05
118,GBPJPY,BUY,2026-05-07 12:00:00+00:00,213.026,212.7635343708977,213.39345188074324,213.6034243840251,212.7635343708977,0.26246562910230903,0.3674518807432326,0.5774243840250799,0.29,0.14,0.15,False,False,5329.01,2026-05-07 17:45:00+00:00,212.7635343708977,SL,345.0,-51.45,5277.56,2026-05-07 12:00:00+00:00,2026-05
119,GBPJPY,BUY,2026-05-07 18:40:00+00:00,212.898,212.663318059341,213.22655471692258,213.41430026944977,212.663318059341,0.23468194065898199,0.32855471692257476,0.5163002694497604,0.33,0.17,0.16,False,False,5277.56,2026-05-07 20:35:00+00:00,212.663318059341,SL,115.0,-51.65,5225.91,2026-05-07 18:40:00+00:00,2026-05
120,GBPJPY,BUY,2026-05-08 11:30:00+00:00,213.331,213.13300584371723,213.60819181879586,213.76658714382208,213.13300584371723,0.19799415628276698,0.27719181879587373,0.4355871438220874,0.39,0.2,0.19,False,False,5225.91,2026-05-08 13:25:00+00:00,213.13300584371723,SL,115.0,-51.95,5173.96,2026-05-08 11:30:00+00:00,2026-05
121,GBPJPY,BUY,2026-05-08 14:20:00+00:00,213.259,213.06370584498788,213.53241181701694,213.68864714102662,213.259,0.19529415501211278,0.2734118170169579,0.42964714102664814,0.39,0.2,0.19,True,False,5173.96,2026-05-08 20:50:00+00:00,213.68864714102662,FULL_TP2,390.0,86.86,5260.82,2026-05-08 14:20:00+00:00,2026-05
122,GBPJPY,BUY,2026-05-11 07:00:00+00:00,213.503,213.26598311492563,213.83482363910406,214.02443714716355,213.503,0.23701688507434757,0.3318236391040866,0.5214371471635647,0.32,0.16,0.16,True,False,5260.82,2026-05-11 14:50:00+00:00,214.02443714716355,FULL_TP2,470.0,87.34,5348.16,2026-05-11 07:00:00+00:00,2026-05
123,GBPJPY,SELL,2026-05-12 11:00:00+00:00,213.156,213.46161139134932,212.72814405211096,212.48365493903148,213.46161139134932,0.30561139134932575,0.427855947889056,0.6723450609685167,0.25,0.12,0.13,False,False,5348.16,2026-05-12 21:10:00+00:00,213.231,EOD_EXIT,610.0,-13.47,5334.69,2026-05-12 11:00:00+00:00,2026-05
124,GBPJPY,BUY,2026-05-13 08:25:00+00:00,213.493,213.2746823707185,213.7986446809941,213.9732987844193,213.2746823707185,0.2183176292815098,0.3056446809941137,0.4802987844193216,0.35,0.17,0.18,False,False,5334.69,2026-05-13 09:40:00+00:00,213.2746823707185,SL,75.0,-51.75,5282.94,2026-05-13 08:25:00+00:00,2026-05
125,GBPJPY,BUY,2026-05-14 06:50:00+00:00,213.571,213.37371285876213,213.84720199773298,214.00503171072327,213.37371285876213,0.1972871412378537,0.2762019977329952,0.4340317107232782,0.39,0.2,0.19,False,False,5282.94,2026-05-14 07:25:00+00:00,213.37371285876213,SL,35.0,-51.95,5230.99,2026-05-14 06:50:00+00:00,2026-05
126,GBPJPY,SELL,2026-05-14 11:20:00+00:00,213.389,213.58551050070585,213.11388529901183,212.95667689844714,213.58551050070585,0.19651050070585338,0.27511470098819474,0.43232310155287745,0.39,0.2,0.19,False,False,5230.99,2026-05-14 13:40:00+00:00,212.95667689844714,FULL_TP2,140.0,87.41,5318.41,2026-05-14 11:20:00+00:00,2026-05
127,GBPJPY,SELL,2026-05-15 08:15:00+00:00,211.618,211.8666795360557,211.269848649522,211.07090502067743,211.8666795360557,0.24867953605570567,0.3481513504779879,0.5470949793225525,0.31,0.15,0.16,False,False,5318.41,2026-05-15 10:30:00+00:00,211.8666795360557,SL,135.0,-51.55,5266.86,2026-05-15 08:15:00+00:00,2026-05
128,GBPJPY,SELL,2026-05-15 12:10:00+00:00,211.744,212.01676005386523,211.36213592458867,211.14392788149647,211.744,0.2727600538652398,0.3818640754113357,0.6000721185035277,0.28,0.14,0.14,True,False,5266.86,2026-05-17 21:05:00+00:00,211.327,EOD_EXIT,3415.0,71.46,5338.32,2026-05-15 12:10:00+00:00,2026-05
129,GBPJPY,BUY,2026-05-18 11:35:00+00:00,212.394,212.14243031837597,212.74619755427364,212.94745329957286,212.394,0.25156968162402765,0.3521975542736387,0.5534532995728609,0.31,0.15,0.16,True,False,5338.32,2026-05-18 15:35:00+00:00,212.94745329957286,FULL_TP2,240.0,90.56,5428.88,2026-05-18 11:35:00+00:00,2026-05
