trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,ending_balance
16,US30,BUY,2026-01-16 10:20:00+00:00,49538.3,49490.697788781545,49595.42265346215,49623.983980193225,49490.697788781545,47.60221121845581,57.122653462146964,85.68398019322045,0.11,0.06,0.05,False,False,False,4925.64,2026-01-16 10:45:00+00:00,49490.697788781545,25.0,SL,0.0,0.0,0.55,-50.55,4875.09
17,US30,SELL,2026-01-16 18:25:00+00:00,49421.1,49490.4151581372,49337.92181023536,49296.33271535304,49490.4151581372,69.31515813719805,83.17818976463766,124.76728464695648,0.07,0.04,0.03,False,False,False,4875.09,2026-01-16 18:35:00+00:00,49490.4151581372,10.0,SL,0.0,0.0,0.35,-50.35,4824.74
18,US30,SELL,2026-01-16 18:55:00+00:00,49442.1,49511.4151581372,49358.92181023536,49317.33271535304,49442.1,69.31515813719805,83.17818976463766,124.76728464695648,0.07,0.04,0.03,True,False,False,4824.74,2026-01-19 22:00:00+00:00,49317.33271535304,4505.0,FULL_TP2,33.27,37.43,0.35,70.35,4895.09
19,US30,SELL,2026-01-20 12:35:00+00:00,48689.3,48775.19551130756,48586.22538643093,48534.688079646396,48775.19551130756,85.89551130756035,103.07461356907243,154.6119203536086,0.06,0.03,0.03,False,False,False,4895.09,2026-01-20 13:30:00+00:00,48775.19551130756,55.0,SL,0.0,0.0,0.3,-50.3,4844.79
20,US30,SELL,2026-01-20 14:05:00+00:00,48655.3,48748.5458235254,48543.40501176953,48487.457517654286,48748.5458235254,93.24582352539669,111.89498823047602,167.84248234571402,0.05,0.03,0.02,False,False,False,4844.79,2026-01-20 14:20:00+00:00,48748.5458235254,15.0,SL,0.0,0.0,0.25,-50.25,4794.54
21,US30,SELL,2026-01-20 16:30:00+00:00,48736.3,48844.04685803976,48607.0037703523,48542.355655528445,48736.3,107.74685803975557,129.29622964770667,193.94434447156,0.05,0.03,0.02,True,False,False,4794.54,2026-01-20 17:50:00+00:00,48542.355655528445,80.0,FULL_TP2,38.79,38.79,0.25,77.33,4871.86
22,US30,SELL,2026-01-21 08:25:00+00:00,48614.1,48687.74342380446,48525.727891434646,48481.54183715197,48614.1,73.64342380445855,88.37210856535026,132.55816284802538,0.07,0.04,0.03,True,False,False,4871.86,2026-01-21 10:45:00+00:00,48481.54183715197,140.0,FULL_TP2,35.35,39.77,0.35,74.77,4946.63
23,US30,BUY,2026-01-21 17:35:00+00:00,48805.3,48690.092147920914,48943.549422494914,49012.67413374237,48690.092147920914,115.20785207909235,138.24942249491082,207.3741337423662,0.04,0.02,0.02,False,False,False,4946.63,2026-01-21 18:25:00+00:00,49012.67413374237,50.0,FULL_TP2,27.65,41.47,0.2,68.92,5015.56
24,US30,BUY,2026-01-22 06:40:00+00:00,49201.1,49106.48936164851,49314.63276602179,49371.39914903268,49201.1,94.6106383514887,113.53276602178644,170.29914903267965,0.05,0.03,0.02,True,False,False,5015.56,2026-01-22 12:55:00+00:00,49371.39914903268,375.0,FULL_TP2,34.06,34.06,0.25,67.87,5083.42
25,US30,BUY,2026-01-22 18:05:00+00:00,49594.3,49493.71860134656,49714.99767838413,49775.34651757619,49493.71860134656,100.58139865343799,120.69767838412558,181.04651757618836,0.05,0.03,0.02,False,False,False,5083.42,2026-01-22 18:45:00+00:00,49493.71860134656,40.0,SL,0.0,0.0,0.25,-50.25,5033.17
26,US30,SELL,2026-01-23 12:00:00+00:00,49276.3,49338.68206585031,49201.441520979635,49164.01228146945,49276.3,62.38206585030836,74.85847902037003,112.28771853055504,0.08,0.04,0.04,True,False,False,5033.17,2026-01-23 13:00:00+00:00,49164.01228146945,60.0,FULL_TP2,29.94,44.92,0.4,74.46,5107.63
27,US30,SELL,2026-01-23 16:40:00+00:00,49090.1,49169.19696643978,48995.18364027226,48947.725460408394,49090.1,79.09696643978138,94.91635972773766,142.37453959160646,0.06,0.03,0.03,True,False,False,5107.63,2026-01-23 18:00:00+00:00,49090.1,80.0,TP1_THEN_BE,28.47,0.0,0.3,28.17,5135.81
28,US30,SELL,2026-01-23 20:05:00+00:00,49054.1,49137.389691235076,48954.152370517906,48904.17855577687,49137.389691235076,83.28969123507432,99.94762948208917,149.92144422313376,0.06,0.03,0.03,False,False,False,5135.81,2026-01-25 22:00:00+00:00,48904.17855577687,2995.0,FULL_TP2,29.98,44.98,0.3,74.66,5210.47
29,US30,BUY,2026-01-26 16:10:00+00:00,49324.3,49248.57743030631,49415.167083632434,49460.60062544865,49324.3,75.72256969369224,90.86708363243068,136.300625448646,0.07,0.04,0.03,True,False,False,5210.47,2026-01-26 17:25:00+00:00,49460.60062544865,75.0,FULL_TP2,36.35,40.89,0.35,76.89,5287.36
30,US30,BUY,2026-01-27 06:10:00+00:00,49410.8,49348.733450513224,49485.279859384136,49522.51978907621,49348.733450513224,62.0665494867778,74.47985938413336,111.71978907620003,0.08,0.04,0.04,False,False,False,5287.36,2026-01-27 10:00:00+00:00,49348.733450513224,230.0,SL,0.0,0.0,0.4,-50.4,5236.96
31,US30,SELL,2026-01-27 16:10:00+00:00,48989.1,49065.63895835344,48897.25324997587,48851.3298749638,48989.1,76.53895835344314,91.84675002413177,137.77012503619764,0.07,0.04,0.03,True,False,False,5236.96,2026-01-27 17:45:00+00:00,48989.1,95.0,TP1_THEN_BE,36.74,0.0,0.35,36.39,5273.34
