trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,net_pnl,ending_balance,entry_dt,month
24,GER40,SELL,2026-02-06 07:05:00+00:00,24459.8,24571.7196591616,24303.11247717376,24235.960681676796,24571.7196591616,111.919659161601,156.6875228262414,223.839318323202,0.04,0.02,0.02,False,False,5271.4,2026-02-06 08:35:00+00:00,24571.7196591616,90.0,SL,-50.2,5221.2,2026-02-06 07:05:00+00:00,2026-02
25,GER40,BUY,2026-02-06 12:20:00+00:00,24635.5,24529.470361848693,24783.94149341183,24847.559276302614,24635.5,106.02963815130683,148.44149341182955,212.05927630261365,0.04,0.02,0.02,True,False,5221.2,2026-02-09 06:05:00+00:00,24847.559276302614,3945.0,FULL_TP2,83.7,5304.9,2026-02-06 12:20:00+00:00,2026-02
26,GER40,BUY,2026-02-10 08:05:00+00:00,25024.9,24958.316623476087,25118.11672713348,25158.06675304783,24958.316623476087,66.58337652391523,93.21672713348133,133.16675304783047,0.06,0.03,0.03,False,False,5304.9,2026-02-10 12:05:00+00:00,24958.316623476087,240.0,SL,-50.3,5254.6,2026-02-10 08:05:00+00:00,2026-02
27,GER40,BUY,2026-02-10 15:50:00+00:00,25028.9,24964.85534734783,25118.56251371304,25156.989305304345,24964.85534734783,64.04465265217146,89.66251371304004,128.08930530434293,0.07,0.04,0.03,False,False,5254.6,2026-02-11 07:00:00+00:00,24964.85534734783,910.0,SL,-50.35,5204.25,2026-02-10 15:50:00+00:00,2026-02
28,GER40,SELL,2026-02-11 11:50:00+00:00,24922.3,24988.95428464464,24828.984001497505,24788.991430710725,24988.95428464464,66.6542846446375,93.31599850249249,133.308569289275,0.06,0.03,0.03,False,False,5204.25,2026-02-11 12:30:00+00:00,24988.95428464464,40.0,SL,-50.3,5153.95,2026-02-11 11:50:00+00:00,2026-02
29,GER40,SELL,2026-02-11 14:10:00+00:00,24923.2,24992.84597790243,24825.6956309366,24783.90804419514,24992.84597790243,69.64597790243043,97.50436906340259,139.29195580486086,0.06,0.03,0.03,False,False,5153.95,2026-02-12 06:00:00+00:00,24992.84597790243,950.0,SL,-50.3,5103.65,2026-02-11 14:10:00+00:00,2026-02
30,GER40,BUY,2026-02-12 12:50:00+00:00,25213.7,25142.11920681334,25313.91311046133,25356.861586373325,25142.11920681334,71.58079318666242,100.21311046132737,143.16158637332484,0.06,0.03,0.03,False,False,5103.65,2026-02-12 14:10:00+00:00,25142.11920681334,80.0,SL,-50.3,5053.35,2026-02-12 12:50:00+00:00,2026-02
31,GER40,SELL,2026-02-12 19:30:00+00:00,24926.7,25010.849110501505,24808.891245297895,24758.40177899699,24926.7,84.14911050150447,117.80875470210624,168.29822100300893,0.05,0.03,0.02,True,False,5053.35,2026-02-13 07:15:00+00:00,24758.40177899699,705.0,FULL_TP2,80.05,5133.4,2026-02-12 19:30:00+00:00,2026-02
32,GER40,BUY,2026-02-16 08:05:00+00:00,24996.4,24911.541477140945,25115.20193200268,25166.117045718114,24911.541477140945,84.8585228590563,118.8019320026788,169.7170457181126,0.05,0.03,0.02,False,False,5133.4,2026-02-16 09:15:00+00:00,24911.541477140945,70.0,SL,-50.25,5083.15,2026-02-16 08:05:00+00:00,2026-02
33,GER40,SELL,2026-02-16 17:55:00+00:00,24826.4,24895.327499746447,24729.901500354976,24688.54500050711,24826.4,68.92749974644566,96.49849964502393,137.85499949289132,0.06,0.03,0.03,True,False,5083.15,2026-02-17 08:00:00+00:00,24826.4,845.0,TP1_THEN_BE,33.39,5116.53,2026-02-16 17:55:00+00:00,2026-02
34,GER40,SELL,2026-02-19 15:00:00+00:00,25019.4,25093.0716704819,24916.259661325344,24872.056659036207,25093.0716704819,73.67167048189796,103.14033867465714,147.34334096379592,0.06,0.03,0.03,False,False,5116.53,2026-02-20 06:00:00+00:00,25093.0716704819,900.0,SL,-50.3,5066.23,2026-02-19 15:00:00+00:00,2026-02
