trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,ending_balance
121,AUDJPY,SELL,2026-05-12 12:25:00+00:00,113.78,113.95647010870049,113.53294184781932,113.40941277172898,113.95647010870049,0.17647010870048485,0.24705815218067878,0.37058722827101814,0.44,0.22,0.22,False,False,False,5335.22,2026-05-12 14:55:00+00:00,113.95647010870049,150.0,SL,0.0,0.0,2.2,-52.2,5283.02
122,AUDJPY,BUY,2026-05-12 17:30:00+00:00,113.903,113.71427147306605,114.16721993770754,114.29932990656131,113.71427147306605,0.18872852693395845,0.2642199377075418,0.3963299065613127,0.41,0.2,0.21,False,False,False,5283.02,2026-05-12 21:05:00+00:00,114.097,215.0,EOD_CLOSE,25.25,26.52,2.05,49.72,5332.74
123,AUDJPY,BUY,2026-05-13 07:45:00+00:00,114.149,114.00475086111841,114.35094879443423,114.45192319165136,114.149,0.14424913888159788,0.20194879443423702,0.3029231916513555,0.53,0.27,0.26,True,False,False,5332.74,2026-05-13 14:20:00+00:00,114.45192319165136,395.0,FULL_TP2,35.49,51.26,2.65,84.11,5416.85
124,AUDJPY,BUY,2026-05-13 18:10:00+00:00,114.631,114.47398364788651,114.85082289295887,114.96073433943832,114.47398364788651,0.15701635211348544,0.2198228929588796,0.32973433943831937,0.49,0.24,0.25,False,False,False,5416.85,2026-05-13 20:00:00+00:00,114.47398364788651,110.0,SL,0.0,0.0,2.45,-52.45,5364.4
125,AUDJPY,BUY,2026-05-13 20:40:00+00:00,114.59,114.43347875761644,114.809129739337,114.9186946090055,114.43347875761644,0.15652124238356696,0.21912973933699373,0.3286946090054906,0.49,0.24,0.25,False,False,False,5364.4,2026-05-13 21:10:00+00:00,114.551,30.0,EOD_CLOSE,-6.09,-6.35,2.45,-14.89,5349.51
126,AUDJPY,SELL,2026-05-14 16:30:00+00:00,114.173,114.38655676460677,113.87402052955053,113.7245307943258,114.38655676460677,0.2135567646067624,0.2989794704494673,0.44846920567420095,0.36,0.18,0.18,False,False,False,5349.51,2026-05-14 21:05:00+00:00,114.336,275.0,EOD_CLOSE,-19.1,-19.1,1.8,-39.99,5309.52
127,AUDJPY,SELL,2026-05-15 15:15:00+00:00,113.441,113.68314962287835,113.10199052797032,112.93248579195547,113.68314962287835,0.24214962287835096,0.33900947202969134,0.508514208044537,0.32,0.16,0.16,False,False,False,5309.52,2026-05-17 21:05:00+00:00,113.422,3230.0,EOD_CLOSE,1.98,1.98,1.6,2.36,5311.87
128,AUDJPY,BUY,2026-05-18 11:35:00+00:00,113.787,113.58334997566156,114.07211003407382,114.21466505111073,113.58334997566156,0.20365002433843749,0.28511003407381247,0.4276650511107186,0.38,0.19,0.19,False,False,False,5311.87,2026-05-18 15:30:00+00:00,113.58334997566156,235.0,SL,0.0,0.0,1.9,-51.9,5259.97
129,AUDJPY,BUY,2026-05-18 16:20:00+00:00,113.76,113.54587310405135,114.05977765432813,114.20966648149219,113.54587310405135,0.21412689594865889,0.2997776543281224,0.4496664814921836,0.36,0.18,0.18,False,False,False,5259.97,2026-05-18 21:05:00+00:00,113.804,285.0,EOD_CLOSE,5.16,5.16,1.8,8.51,5268.48
130,AUDJPY,SELL,2026-05-19 07:50:00+00:00,113.377,113.56301608753887,113.11657747744557,112.98636621616836,113.56301608753887,0.1860160875388724,0.26042252255442133,0.39063378383163194,0.41,0.2,0.21,False,False,False,5268.48,2026-05-19 12:40:00+00:00,112.98636621616836,290.0,FULL_TP2,33.9,53.4,2.05,85.25,5353.73
131,AUDJPY,BUY,2026-05-20 14:15:00+00:00,113.487,113.30262084161508,113.74513082173887,113.87419623260831,113.487,0.1843791583849148,0.25813082173888074,0.38719623260832103,0.42,0.21,0.21,True,False,False,5353.73,2026-05-20 21:05:00+00:00,113.587,410.0,EOD_CLOSE,35.28,13.67,2.1,46.85,5400.58
132,AUDJPY,SELL,2026-05-21 06:35:00+00:00,113.18,113.4014802301423,112.8699276778008,112.7148915167012,113.4014802301423,0.22148023014229037,0.3100723221992065,0.4651084832988097,0.35,0.17,0.18,False,False,False,5400.58,2026-05-21 08:15:00+00:00,113.4014802301423,100.0,SL,0.0,0.0,1.75,-51.75,5348.83
133,AUDJPY,BUY,2026-05-21 12:30:00+00:00,113.479,113.24246785871362,113.81014499780093,113.97571749670139,113.479,0.23653214128637837,0.3311449978009297,0.4967174967013945,0.32,0.16,0.16,True,False,False,5348.83,2026-05-21 21:05:00+00:00,113.647,515.0,EOD_CLOSE,34.49,17.5,1.6,50.38,5399.22
134,AUDJPY,BUY,2026-05-25 08:30:00+00:00,113.885,113.74001806315857,114.08797471157801,114.18946206736702,113.885,0.14498193684143262,0.20297471157800567,0.3044620673670085,0.53,0.27,0.26,True,False,False,5399.22,2026-05-25 21:05:00+00:00,113.955,755.0,EOD_CLOSE,35.67,11.85,2.65,44.87,5444.08
135,AUDJPY,BUY,2026-05-26 10:50:00+00:00,114.047,113.91577682171393,114.23071244960047,114.32256867440071,114.047,0.13122317828605665,0.1837124496004793,0.2755686744007189,0.59,0.29,0.3,True,False,False,5444.08,2026-05-26 21:05:00+00:00,114.162,615.0,EOD_CLOSE,34.68,22.46,2.95,54.18,5498.27
136,AUDJPY,SELL,2026-05-27 10:25:00+00:00,113.776,113.92441294363398,113.56822187891242,113.46433281836863,113.92441294363398,0.1484129436339831,0.20777812108757635,0.3116671816313645,0.52,0.26,0.26,False,False,False,5498.27,2026-05-27 19:55:00+00:00,113.92441294363398,570.0,SL,0.0,0.0,2.6,-52.6,5445.67
137,AUDJPY,SELL,2026-05-28 08:15:00+00:00,113.535,113.71303793439009,113.28574689185388,113.16112033778082,113.71303793439009,0.17803793439008742,0.24925310814612237,0.3738796622191835,0.43,0.21,0.22,False,False,False,5445.67,2026-05-28 14:10:00+00:00,113.71303793439009,355.0,SL,0.0,0.0,2.15,-52.15,5393.52
138,AUDJPY,BUY,2026-05-29 19:25:00+00:00,114.45,114.30169724840886,114.65762385222762,114.76143577834141,114.30169724840886,0.14830275159114742,0.20762385222760638,0.3114357783414095,0.52,0.26,0.26,False,False,False,5393.52,2026-05-31 21:05:00+00:00,114.30169724840886,2980.0,SL,0.0,0.0,2.6,-52.6,5340.92
