trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
21,GBPUSD,BUY,2026-01-19 20:00:00+00:00,1.34275,1.3415459686322888,1.3444356439147958,1.3453988690089649,1.3415459686322888,0.0012040313677112522,0.001685643914795753,0.002648869008964755,0.42,0.21,0.21,False,False,4947.47,2026-01-19 21:05:00+00:00,1.3425099999999999,EOD_EXIT,65.0,-12.18,4935.29,2026-01-19 20:00:00+00:00,2026-01
22,GBPUSD,BUY,2026-01-20 06:25:00+00:00,1.34456,1.3434772966019404,1.3460757847572835,1.3469419474757311,1.34456,0.0010827033980596449,0.0015157847572835027,0.002381947475731219,0.46,0.23,0.23,True,False,4935.29,2026-01-20 06:35:00+00:00,1.3469419474757311,FULL_TP2,10.0,87.35,5022.64,2026-01-20 06:25:00+00:00,2026-01
23,GBPUSD,BUY,2026-01-20 15:55:00+00:00,1.34687,1.344997607702277,1.3494913492168124,1.350989263054991,1.344997607702277,0.0018723922977231255,0.0026213492168123756,0.004119263054990876,0.27,0.14,0.13,False,False,5022.64,2026-01-20 17:35:00+00:00,1.344997607702277,SL,100.0,-51.35,4971.29,2026-01-20 15:55:00+00:00,2026-01
24,GBPUSD,BUY,2026-01-23 06:40:00+00:00,1.35002,1.3486124062705722,1.351990631221199,1.3531167062047413,1.3486124062705722,0.0014075937294278438,0.001970631221198981,0.003096706204741257,0.36,0.18,0.18,False,False,4971.29,2026-01-23 07:05:00+00:00,1.3486124062705722,SL,25.0,-51.8,4919.49,2026-01-23 06:40:00+00:00,2026-01
25,GBPUSD,BUY,2026-01-23 07:45:00+00:00,1.34951,1.3479986629655312,1.351625871848256,1.3528349414758312,1.34951,0.001511337034468718,0.002115871848256205,0.0033249414758311797,0.33,0.17,0.16,True,False,4919.49,2026-01-23 08:45:00+00:00,1.3528349414758312,FULL_TP2,60.0,87.52,5007.01,2026-01-23 07:45:00+00:00,2026-01
26,GBPUSD,BUY,2026-01-23 11:35:00+00:00,1.35289,1.3512061397063342,1.3552474044111318,1.3565944926460645,1.35289,0.0016838602936656841,0.0023574044111319575,0.0037044926460645055,0.3,0.15,0.15,True,False,5007.01,2026-01-23 14:50:00+00:00,1.3565944926460645,FULL_TP2,195.0,89.43,5096.44,2026-01-23 11:35:00+00:00,2026-01
27,GBPUSD,BUY,2026-01-26 06:05:00+00:00,1.36665,1.3647465319276144,1.3693148553013397,1.370837629759248,1.3647465319276144,0.0019034680723855025,0.0026648553013397035,0.004187629759248106,0.26,0.13,0.13,False,False,5096.44,2026-01-26 06:50:00+00:00,1.3647465319276144,SL,45.0,-51.3,5045.14,2026-01-26 06:05:00+00:00,2026-01
28,GBPUSD,BUY,2026-01-26 07:45:00+00:00,1.36624,1.3642460653613562,1.3690315084941012,1.370626656205016,1.36624,0.0019939346386436893,0.0027915084941011648,0.004386656205016117,0.25,0.12,0.13,True,False,5045.14,2026-01-26 14:50:00+00:00,1.370626656205016,FULL_TP2,425.0,89.27,5134.41,2026-01-26 07:45:00+00:00,2026-01
29,GBPUSD,BUY,2026-01-26 17:20:00+00:00,1.36987,1.367854504402325,1.372691693836745,1.3743040903148849,1.367854504402325,0.002015495597675025,0.0028216938367450345,0.0044340903148850554,0.25,0.12,0.13,False,False,5134.41,2026-01-26 18:15:00+00:00,1.367854504402325,SL,55.0,-51.25,5083.16,2026-01-26 17:20:00+00:00,2026-01
30,GBPUSD,BUY,2026-01-27 08:30:00+00:00,1.36812,1.3665768519133823,1.3702804073212649,1.3715149257905592,1.36812,0.001543148086617817,0.0021604073212649435,0.0033949257905591976,0.32,0.16,0.16,True,False,5083.16,2026-01-27 11:10:00+00:00,1.3715149257905592,FULL_TP2,160.0,87.29,5170.45,2026-01-27 08:30:00+00:00,2026-01
