trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
45,UK100,SELL,2026-02-13 08:00:00+00:00,10410.4,10436.27574872292,10374.173951787912,10358.648502554159,10436.27574872292,25.875748722919983,36.226048212087974,51.751497445839966,0.14,0.07,0.07,False,False,5075.53,2026-02-13 14:25:00+00:00,10436.27574872292,SL,385.0,-50.7,5024.83,2026-02-13 08:00:00+00:00,2026-02
46,UK100,BUY,2026-02-13 19:55:00+00:00,10452.9,10423.921240671563,10493.47026305981,10510.857518656872,10423.921240671563,28.978759328436063,40.570263059810486,57.957518656872125,0.13,0.07,0.06,False,False,5024.83,2026-02-15 22:00:00+00:00,10447.5,EOD_EXIT,3005.0,-10.16,5014.66,2026-02-13 19:55:00+00:00,2026-02
47,UK100,BUY,2026-02-16 06:05:00+00:00,10457.8,10436.008277439547,10488.308411584634,10501.383445120904,10457.8,21.791722560452822,30.508411584633947,43.583445120905644,0.17,0.09,0.08,True,False,5014.66,2026-02-16 09:15:00+00:00,10457.8,TP1_THEN_BE,190.0,36.36,5051.03,2026-02-16 06:05:00+00:00,2026-02
48,UK100,BUY,2026-02-16 12:20:00+00:00,10477.8,10456.452735815288,10507.686169858596,10520.494528369423,10456.452735815288,21.347264184711715,29.8861698585964,42.69452836942343,0.17,0.09,0.08,False,False,5051.03,2026-02-16 22:00:00+00:00,10465.1,EOD_EXIT,580.0,-30.11,5020.92,2026-02-16 12:20:00+00:00,2026-02
49,UK100,BUY,2026-02-17 12:40:00+00:00,10514.5,10490.889435525763,10547.55479026393,10561.721128948473,10514.5,23.610564474236206,33.054790263930684,47.22112894847241,0.16,0.08,0.08,True,False,5020.92,2026-02-17 15:35:00+00:00,10561.721128948473,FULL_TP2,175.0,86.24,5107.15,2026-02-17 12:40:00+00:00,2026-02
50,UK100,BUY,2026-02-17 19:45:00+00:00,10582.6,10553.955844969434,10622.701817042793,10639.888310061133,10553.955844969434,28.64415503056623,40.10181704279272,57.28831006113246,0.13,0.07,0.06,False,False,5107.15,2026-02-17 22:00:00+00:00,10566.8,EOD_EXIT,135.0,-28.49,5078.67,2026-02-17 19:45:00+00:00,2026-02
51,UK100,BUY,2026-02-18 16:35:00+00:00,10701.3,10676.326135475965,10736.263410333648,10751.24772904807,10676.326135475965,24.973864524034937,34.96341033364891,49.947729048069874,0.15,0.07,0.08,False,False,5078.67,2026-02-18 18:55:00+00:00,10676.326135475965,SL,140.0,-50.75,5027.92,2026-02-18 16:35:00+00:00,2026-02
52,UK100,BUY,2026-02-18 19:35:00+00:00,10699.3,10674.028031939028,10734.680755285359,10749.843936121943,10674.028031939028,25.271968060971293,35.38075528535981,50.543936121942586,0.15,0.07,0.08,False,False,5027.92,2026-02-18 22:00:00+00:00,10684.3,EOD_EXIT,145.0,-31.24,4996.67,2026-02-18 19:35:00+00:00,2026-02
53,UK100,SELL,2026-02-19 12:20:00+00:00,10603.1,10625.43344492231,10571.833177108767,10558.433110155382,10625.43344492231,22.333444922309468,31.266822891233254,44.666889844618936,0.17,0.09,0.08,False,False,4996.67,2026-02-19 12:35:00+00:00,10625.43344492231,SL,15.0,-50.85,4945.82,2026-02-19 12:20:00+00:00,2026-02
54,UK100,SELL,2026-02-19 17:00:00+00:00,10604.0,10627.721202968887,10570.790315843557,10556.557594062226,10627.721202968887,23.72120296888759,33.20968415644262,47.44240593777518,0.16,0.08,0.08,False,False,4945.82,2026-02-19 17:40:00+00:00,10627.721202968887,SL,40.0,-50.8,4895.02,2026-02-19 17:00:00+00:00,2026-02
