trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,partial_pnl,runner_pnl,commission,net_pnl,ending_balance
87,GBPJPY,BUY,2026-03-23 16:45:00+00:00,212.679,212.30398208390602,213.12902149931278,213.3540322489692,212.30398208390602,0.37501791609398705,0.45002149931278446,0.6750322489691766,0.2,0.1,0.1,False,False,False,5489.31,2026-03-23 21:05:00+00:00,212.651,EOD_CLOSE,260.0,-1.82,-1.82,1.0,-4.65,5484.66
88,GBPJPY,BUY,2026-03-24 11:40:00+00:00,212.763,212.51924811874622,213.05550225750454,213.20175338625683,212.51924811874622,0.24375188125378444,0.29250225750454134,0.43875338625681193,0.31,0.15,0.16,False,False,False,5484.66,2026-03-24 12:05:00+00:00,212.51924811874622,SL,25.0,0.0,0.0,1.55,-51.55,5433.11
89,GBPJPY,BUY,2026-03-24 20:55:00+00:00,212.807,212.58468495785456,213.0737780505745,213.20716707586178,212.58468495785456,0.2223150421454351,0.2667780505745221,0.40016707586178313,0.35,0.17,0.18,False,False,False,5433.11,2026-03-24 21:05:00+00:00,212.802,EOD_CLOSE,10.0,-0.55,-0.59,1.75,-2.89,5430.22
90,GBPJPY,BUY,2026-03-25 14:00:00+00:00,212.959,212.7578607540778,213.20036709510666,213.32105064265997,212.7578607540778,0.2011392459222032,0.24136709510664384,0.3620506426599657,0.38,0.19,0.19,False,False,False,5430.22,2026-03-25 14:15:00+00:00,212.7578607540778,SL,15.0,0.0,0.0,1.9,-51.9,5378.32
91,GBPJPY,SELL,2026-03-27 15:30:00+00:00,212.638,212.82988714025782,212.4077354316906,212.2926031475359,212.638,0.19188714025783005,0.23026456830939604,0.3453968524640941,0.4,0.2,0.2,True,False,False,5378.32,2026-03-29 21:10:00+00:00,212.379,EOD_CLOSE,3220.0,30.0,33.75,2.0,61.75,5440.07
92,GBPJPY,SELL,2026-03-30 07:00:00+00:00,211.894,212.0649577123716,211.68885074515407,211.58627611773113,211.894,0.17095771237160257,0.20514925484592308,0.3077238822688846,0.45,0.23,0.22,True,False,False,5440.07,2026-03-30 07:15:00+00:00,211.58627611773113,FULL_TP2,15.0,30.74,44.11,2.25,72.6,5512.67
93,GBPJPY,SELL,2026-03-31 06:15:00+00:00,210.633,210.83897333927686,210.3858319928678,210.26224798930167,210.83897333927686,0.20597333927685005,0.24716800713222004,0.37075201069833,0.37,0.18,0.19,False,False,False,5512.67,2026-03-31 06:50:00+00:00,210.83897333927686,SL,35.0,0.0,0.0,1.85,-51.85,5460.82
94,GBPJPY,SELL,2026-03-31 08:20:00+00:00,210.72,210.92813007315198,210.47024391221763,210.34536586832644,210.92813007315198,0.2081300731519785,0.2497560877823742,0.3746341316735613,0.37,0.18,0.19,False,False,False,5460.82,2026-03-31 08:40:00+00:00,210.92813007315198,SL,20.0,0.0,0.0,1.85,-51.85,5408.97
95,GBPJPY,SELL,2026-03-31 18:55:00+00:00,210.153,210.43853520763813,209.8103577508342,209.63903662625134,210.43853520763813,0.2855352076381365,0.3426422491657638,0.5139633737486456,0.27,0.14,0.13,False,False,False,5408.97,2026-03-31 21:05:00+00:00,209.904,EOD_CLOSE,130.0,22.71,21.09,1.35,42.45,5451.42
96,GBPJPY,BUY,2026-04-01 19:25:00+00:00,211.27,211.03122098416955,211.55653481899654,211.69980222849483,211.03122098416955,0.23877901583045041,0.2865348189965405,0.4298022284948107,0.32,0.16,0.16,False,False,False,5451.42,2026-04-01 21:05:00+00:00,211.2,EOD_CLOSE,100.0,-7.3,-7.3,1.6,-16.19,5435.22
97,GBPJPY,SELL,2026-04-02 08:35:00+00:00,210.689,210.91382319094035,210.41921217087156,210.28431825630736,210.91382319094035,0.22482319094034908,0.26978782912841887,0.4046817436926283,0.34,0.17,0.17,False,False,False,5435.22,2026-04-02 12:20:00+00:00,210.91382319094035,SL,225.0,0.0,0.0,1.7,-51.7,5383.52
98,GBPJPY,SELL,2026-04-03 20:30:00+00:00,210.536,210.66575224248936,210.38029730901278,210.30244596351915,210.66575224248936,0.12975224248936273,0.15570269098723527,0.2335540364808529,0.59,0.29,0.3,False,False,False,5383.52,2026-04-03 20:40:00+00:00,210.66575224248936,SL,10.0,0.0,0.0,2.95,-52.95,5330.57
99,GBPJPY,BUY,2026-04-06 11:40:00+00:00,211.257,211.09912148259855,211.44645422088175,211.54118133132263,211.09912148259855,0.15787851740146333,0.18945422088175598,0.28418133132263396,0.49,0.24,0.25,False,False,False,5330.57,2026-04-06 12:50:00+00:00,211.09912148259855,SL,70.0,0.0,0.0,2.45,-52.45,5278.12
100,GBPJPY,BUY,2026-04-06 16:15:00+00:00,211.368,211.20469198183505,211.56396962179792,211.6619544326969,211.20469198183505,0.1633080181649414,0.19596962179792968,0.2939544326968945,0.47,0.23,0.24,False,False,False,5278.12,2026-04-06 17:15:00+00:00,211.20469198183505,SL,60.0,0.0,0.0,2.35,-52.35,5225.77
101,GBPJPY,BUY,2026-04-06 17:30:00+00:00,211.365,211.20701398313255,211.55458322024094,211.6493748303614,211.20701398313255,0.157986016867445,0.18958322024093402,0.284374830361401,0.49,0.24,0.25,False,False,False,5225.77,2026-04-06 21:05:00+00:00,211.344,EOD_CLOSE,215.0,-3.28,-3.42,2.45,-9.15,5216.62
102,GBPJPY,BUY,2026-04-07 06:05:00+00:00,211.376,211.25088304134843,211.52614035038192,211.60121052557287,211.376,0.12511695865158834,0.150140350381906,0.22521052557285898,0.61,0.3,0.31,True,False,False,5216.62,2026-04-07 06:35:00+00:00,211.60121052557287,FULL_TP2,30.0,29.34,45.48,3.05,71.78,5288.4
103,GBPJPY,BUY,2026-04-07 16:35:00+00:00,211.818,211.6496980426406,212.01996234883129,212.12094352324692,211.818,0.1683019573594009,0.20196234883128109,0.3029435232469216,0.46,0.23,0.23,True,False,False,5288.4,2026-04-07 20:10:00+00:00,212.12094352324692,FULL_TP2,215.0,30.26,45.39,2.3,73.36,5361.76
104,GBPJPY,BUY,2026-04-08 08:30:00+00:00,212.587,212.37760749319415,212.838271008167,212.96390651225053,212.587,0.20939250680584975,0.2512710081670197,0.3769065122505295,0.37,0.18,0.19,True,False,False,5361.76,2026-04-08 10:55:00+00:00,212.96390651225053,FULL_TP2,145.0,29.47,46.66,1.85,74.27,5436.03
105,GBPJPY,BUY,2026-04-09 17:15:00+00:00,213.526,213.36057176074056,213.72451388711136,213.82377083066703,213.526,0.1654282392594512,0.1985138871113414,0.2977708306670121,0.46,0.23,0.23,True,False,False,5436.03,2026-04-09 19:40:00+00:00,213.82377083066703,FULL_TP2,145.0,29.75,44.62,2.3,72.07,5508.09
106,GBPJPY,BUY,2026-04-10 08:20:00+00:00,213.773,213.6465850657786,213.92469792106567,214.00054688159852,213.773,0.12641493422140512,0.15169792106568614,0.2275468815985292,0.61,0.3,0.31,True,False,False,5508.09,2026-04-10 09:50:00+00:00,214.00054688159852,FULL_TP2,90.0,29.65,45.96,3.05,72.56,5580.65
107,GBPJPY,BUY,2026-04-10 15:15:00+00:00,214.324,214.1752365740518,214.50251611113788,214.59177416670678,214.324,0.14876342594821348,0.17851611113785618,0.2677741667067842,0.52,0.26,0.26,True,False,False,5580.65,2026-04-12 21:05:00+00:00,214.324,TP1_THEN_BE,3230.0,30.24,0.0,2.6,27.64,5608.29
108,GBPJPY,BUY,2026-04-13 06:25:00+00:00,214.135,213.97386705261647,214.32835953686023,214.42503930529034,214.135,0.16113294738353345,0.19335953686024013,0.2900393052903602,0.48,0.24,0.24,True,False,False,5608.29,2026-04-13 08:35:00+00:00,214.42503930529034,FULL_TP2,130.0,30.23,45.35,2.4,73.18,5681.47
109,GBPJPY,BUY,2026-04-13 12:45:00+00:00,214.56,214.40121738595482,214.75053913685423,214.84580870528134,214.56,0.1587826140451887,0.19053913685422644,0.2858087052813396,0.48,0.24,0.24,True,False,False,5681.47,2026-04-13 13:35:00+00:00,214.84580870528134,FULL_TP2,50.0,29.79,44.69,2.4,72.08,5753.55
110,GBPJPY,BUY,2026-04-14 10:00:00+00:00,215.289,215.12519264405395,215.48556882713524,215.58385324070287,215.289,0.16380735594603701,0.1965688271352444,0.2948532407028666,0.47,0.23,0.24,True,False,False,5753.55,2026-04-14 12:15:00+00:00,215.58385324070287,FULL_TP2,135.0,29.45,46.1,2.35,73.21,5826.76
111,GBPJPY,BUY,2026-04-14 14:55:00+00:00,215.676,215.50692242052335,215.87889309537195,215.98033964305793,215.50692242052335,0.16907757947664293,0.2028930953719715,0.30433964305795724,0.45,0.23,0.22,False,False,False,5826.76,2026-04-14 15:25:00+00:00,215.50692242052335,SL,30.0,0.0,0.0,2.25,-52.25,5774.51
112,GBPJPY,BUY,2026-04-14 19:10:00+00:00,215.444,215.2827405171271,215.63751137944743,215.73426706917115,215.2827405171271,0.16125948287287573,0.19351137944745087,0.2902670691711763,0.48,0.24,0.24,False,False,False,5774.51,2026-04-14 21:05:00+00:00,215.379,EOD_CLOSE,115.0,-10.16,-10.16,2.4,-22.73,5751.78
113,GBPJPY,BUY,2026-04-15 17:20:00+00:00,215.737,215.57899851108752,215.92660178669496,216.02140268004246,215.57899851108752,0.15800148891247523,0.18960178669497027,0.2844026800424554,0.49,0.24,0.25,False,False,False,5751.78,2026-04-15 21:05:00+00:00,215.57899851108752,SL,225.0,0.0,0.0,2.45,-52.45,5699.33
114,GBPJPY,SELL,2026-04-16 08:45:00+00:00,215.417,215.5737284159341,215.22892590087906,215.1348888513186,215.5737284159341,0.15672841593410894,0.18807409912093073,0.2821111486813961,0.49,0.24,0.25,False,False,False,5699.33,2026-04-16 13:45:00+00:00,215.5737284159341,SL,300.0,0.0,0.0,2.45,-52.45,5646.88
115,GBPJPY,SELL,2026-04-16 14:25:00+00:00,215.2,215.35895193262724,215.00925768084727,214.91388652127094,215.35895193262724,0.15895193262725676,0.19074231915270812,0.2861134787290621,0.48,0.24,0.24,False,False,False,5646.88,2026-04-16 15:00:00+00:00,215.35895193262724,SL,35.0,0.0,0.0,2.4,-52.4,5594.48
116,GBPJPY,SELL,2026-04-16 18:10:00+00:00,215.361,215.52153218835295,215.16836137397644,215.07204206096466,215.52153218835295,0.16053218835295294,0.1926386260235435,0.28895793903531525,0.48,0.24,0.24,False,False,False,5594.48,2026-04-16 21:05:00+00:00,215.261,EOD_CLOSE,175.0,15.64,15.64,2.4,28.87,5623.36
117,GBPJPY,SELL,2026-04-17 12:45:00+00:00,215.253,215.40808827108782,215.06689407469457,214.97384111204187,215.253,0.15508827108784307,0.18610592530541167,0.2791588879581175,0.49,0.24,0.25,True,False,False,5623.36,2026-04-17 13:30:00+00:00,214.97384111204187,FULL_TP2,45.0,29.1,45.47,2.45,72.12,5695.47
118,GBPJPY,SELL,2026-04-17 20:25:00+00:00,214.359,214.5541038904099,214.12487533150815,214.00781299726222,214.359,0.1951038904098824,0.23412466849185887,0.3511870027377883,0.39,0.2,0.19,True,False,False,5695.47,2026-04-19 21:10:00+00:00,214.094,EOD_CLOSE,2925.0,30.51,32.8,1.95,61.36,5756.83
119,GBPJPY,BUY,2026-04-20 14:10:00+00:00,214.743,214.56946464164758,214.9512424300229,215.05536364503433,214.56946464164758,0.17353535835240677,0.20824243002288811,0.31236364503433217,0.44,0.22,0.22,False,False,False,5756.83,2026-04-20 14:50:00+00:00,214.56946464164758,SL,40.0,0.0,0.0,2.2,-52.2,5704.63
120,GBPJPY,BUY,2026-04-20 15:15:00+00:00,214.717,214.5452314529585,214.92312225644983,215.02618338467474,214.717,0.171768547041521,0.2061222564498252,0.30918338467473777,0.45,0.23,0.22,True,False,False,5704.63,2026-04-20 18:50:00+00:00,215.02618338467474,FULL_TP2,215.0,30.89,44.32,2.25,72.95,5777.59
121,GBPJPY,SELL,2026-04-23 20:05:00+00:00,215.028,215.188185660501,214.8357772073988,214.73966581109818,215.188185660501,0.16018566050101127,0.19222279260121353,0.2883341889018203,0.48,0.24,0.24,False,False,False,5777.59,2026-04-23 21:05:00+00:00,214.984,EOD_CLOSE,60.0,6.88,6.88,2.4,11.36,5788.95
122,GBPJPY,SELL,2026-04-24 06:35:00+00:00,215.051,215.17879899672042,214.89764120393548,214.8209618059032,215.17879899672042,0.12779899672042966,0.15335879606451558,0.23003819409677337,0.6,0.3,0.3,False,False,False,5788.95,2026-04-24 07:55:00+00:00,215.17879899672042,SL,80.0,0.0,0.0,3.0,-53.0,5735.95
123,GBPJPY,SELL,2026-04-28 11:35:00+00:00,215.215,215.3787715504004,215.01847413951955,214.92021120927933,215.215,0.16377155040037664,0.19652586048045195,0.29478879072067793,0.47,0.23,0.24,True,False,False,5735.95,2026-04-28 12:35:00+00:00,215.215,TP1_THEN_BE,60.0,29.45,0.0,2.35,27.1,5763.04
124,GBPJPY,BUY,2026-04-29 17:45:00+00:00,216.19,216.0395882597543,216.37049408829483,216.46074113244225,216.0395882597543,0.15041174024568946,0.18049408829482735,0.270741132442241,0.51,0.26,0.25,False,False,False,5763.04,2026-04-29 17:55:00+00:00,216.0395882597543,SL,10.0,0.0,0.0,2.55,-52.55,5710.49
125,GBPJPY,BUY,2026-04-29 19:20:00+00:00,216.1,215.9436102851963,216.28766765776442,216.3815014866466,215.9436102851963,0.1563897148036812,0.18766765776441743,0.2815014866466261,0.49,0.24,0.25,False,False,False,5710.49,2026-04-29 21:05:00+00:00,216.126,EOD_CLOSE,105.0,4.07,4.23,2.45,5.85,5716.34
126,GBPJPY,SELL,2026-05-04 14:50:00+00:00,212.892,213.16918130764955,212.55938243082053,212.3930736462308,212.892,0.2771813076495611,0.3326175691794733,0.49892635376920996,0.28,0.14,0.14,True,False,False,5716.34,2026-05-04 18:55:00+00:00,212.3930736462308,FULL_TP2,245.0,30.34,45.51,1.4,74.45,5790.79
127,GBPJPY,BUY,2026-05-05 18:25:00+00:00,213.926,213.7267269975312,214.16512760296254,214.28469140444383,213.7267269975312,0.19927300246880716,0.23912760296256858,0.35869140444385283,0.39,0.2,0.19,False,False,False,5790.79,2026-05-05 20:50:00+00:00,213.7267269975312,SL,145.0,0.0,0.0,1.95,-51.95,5738.84
128,GBPJPY,SELL,2026-05-06 07:55:00+00:00,211.887,212.23588691690478,211.4683356997143,211.25900354957142,212.23588691690478,0.34888691690476087,0.41866430028571305,0.6279964504285696,0.22,0.11,0.11,False,False,False,5738.84,2026-05-06 08:00:00+00:00,212.23588691690478,SL,5.0,0.0,0.0,1.1,-51.1,5687.74
129,GBPJPY,SELL,2026-05-06 16:50:00+00:00,212.493,212.8243982038338,212.09532215539943,211.89648323309916,212.8243982038338,0.33139820383379626,0.3976778446005555,0.5965167669008332,0.23,0.12,0.11,False,False,False,5687.74,2026-05-06 21:05:00+00:00,212.394,EOD_CLOSE,255.0,7.74,7.09,1.15,13.68,5701.42
130,GBPJPY,BUY,2026-05-07 12:00:00+00:00,213.026,212.81602749671816,213.27796700393822,213.40395050590735,212.81602749671816,0.20997250328184724,0.2519670039382167,0.377950505907325,0.37,0.18,0.19,False,False,False,5701.42,2026-05-07 17:25:00+00:00,212.81602749671816,SL,325.0,0.0,0.0,1.85,-51.85,5649.57
131,GBPJPY,BUY,2026-05-07 18:40:00+00:00,212.898,212.7102544474728,213.12329466303262,213.23594199454894,212.7102544474728,0.1877455525271856,0.22529466303262272,0.3379419945489341,0.41,0.2,0.21,False,False,False,5649.57,2026-05-07 20:00:00+00:00,212.7102544474728,SL,80.0,0.0,0.0,2.05,-52.05,5597.52
132,GBPJPY,BUY,2026-05-08 11:30:00+00:00,213.331,213.17260467497377,213.52107439003146,213.61611158504718,213.17260467497377,0.1583953250262136,0.1900743900314563,0.2851115850471844,0.48,0.24,0.24,False,False,False,5597.52,2026-05-08 13:10:00+00:00,213.17260467497377,SL,100.0,0.0,0.0,2.4,-52.4,5545.12
133,GBPJPY,BUY,2026-05-08 14:20:00+00:00,213.259,213.1027646759903,213.4464823888116,213.54022358321743,213.259,0.15623532400969023,0.18748238881162826,0.2812235832174424,0.49,0.24,0.25,True,False,False,5545.12,2026-05-08 19:25:00+00:00,213.54022358321743,FULL_TP2,305.0,29.31,45.8,2.45,72.67,5617.79
134,GBPJPY,BUY,2026-05-11 07:00:00+00:00,213.503,213.31338649194052,213.73053620967136,213.84430431450704,213.503,0.18961350805947808,0.22753620967137367,0.3413043145070605,0.4,0.2,0.2,True,False,False,5617.79,2026-05-11 10:35:00+00:00,213.503,TP1_THEN_BE,215.0,29.65,0.0,2.0,27.65,5645.44
135,GBPJPY,BUY,2026-05-11 11:10:00+00:00,213.818,213.63641919503107,214.03589696596273,214.1448454489441,213.818,0.18158080496894086,0.21789696596272903,0.3268454489440935,0.42,0.21,0.21,True,False,False,5645.44,2026-05-11 15:00:00+00:00,214.1448454489441,FULL_TP2,230.0,29.81,44.72,2.1,72.43,5717.87
136,GBPJPY,SELL,2026-05-12 11:00:00+00:00,213.156,213.40048911307946,212.86261306430464,212.71591959645698,213.40048911307946,0.2444891130794606,0.29338693569535274,0.4400804035430291,0.31,0.15,0.16,False,False,False,5717.87,2026-05-12 19:55:00+00:00,213.40048911307946,SL,535.0,0.0,0.0,1.55,-51.55,5666.32
137,GBPJPY,BUY,2026-05-13 08:25:00+00:00,213.493,213.31834589657478,213.70258492411025,213.80737738616537,213.31834589657478,0.17465410342520785,0.2095849241102494,0.3143773861653741,0.44,0.22,0.22,False,False,False,5666.32,2026-05-13 09:20:00+00:00,213.31834589657478,SL,55.0,0.0,0.0,2.2,-52.2,5614.12
138,GBPJPY,BUY,2026-05-14 06:50:00+00:00,213.571,213.4131702870097,213.76039565558833,213.85509348338252,213.4131702870097,0.15782971299028298,0.18939565558833957,0.28409348338250934,0.49,0.24,0.25,False,False,False,5614.12,2026-05-14 07:15:00+00:00,213.4131702870097,SL,25.0,0.0,0.0,2.45,-52.45,5561.67
139,GBPJPY,SELL,2026-05-14 11:20:00+00:00,213.389,213.5462084005647,213.20034991932238,213.1060248789836,213.389,0.15720840056468272,0.18865008067761926,0.28297512101642885,0.49,0.24,0.25,True,False,False,5561.67,2026-05-14 12:00:00+00:00,213.389,TP1_THEN_BE,40.0,29.5,0.0,2.45,27.05,5588.72
140,GBPJPY,SELL,2026-05-14 12:25:00+00:00,213.34,213.50197922909578,213.14562492508506,213.04843738762762,213.50197922909578,0.1619792290957769,0.19437507491493225,0.2915626123723984,0.47,0.23,0.24,False,False,False,5588.72,2026-05-14 13:40:00+00:00,213.04843738762762,FULL_TP2,75.0,29.13,45.59,2.35,72.36,5661.08
141,GBPJPY,SELL,2026-05-15 08:15:00+00:00,211.618,211.81694362884457,211.3792676453865,211.2599014680798,211.618,0.19894362884456454,0.23873235461347744,0.3580985319202161,0.39,0.2,0.19,True,False,False,5661.08,2026-05-15 10:00:00+00:00,211.618,TP1_THEN_BE,105.0,31.11,0.0,1.95,29.16,5690.24
142,GBPJPY,SELL,2026-05-15 12:10:00+00:00,211.744,211.9622080430922,211.48215034828937,211.35122552243405,211.744,0.21820804309219188,0.26184965171063024,0.39277447756594536,0.35,0.17,0.18,True,False,False,5690.24,2026-05-15 15:20:00+00:00,211.35122552243405,FULL_TP2,190.0,29.0,46.06,1.75,73.31,5763.55
143,GBPJPY,SELL,2026-05-15 17:00:00+00:00,211.485,211.70905645219224,211.21613225736934,211.08169838605403,211.70905645219224,0.22405645219221962,0.26886774263066354,0.4033016139459953,0.34,0.17,0.17,False,False,False,5763.55,2026-05-17 21:05:00+00:00,211.327,EOD_CLOSE,3125.0,17.5,17.5,1.7,33.3,5796.85
144,GBPJPY,BUY,2026-05-18 11:35:00+00:00,212.394,212.19274425470078,212.63550689435908,212.7562603415386,212.394,0.20125574529922213,0.24150689435906655,0.3622603415385998,0.38,0.19,0.19,True,False,False,5796.85,2026-05-18 14:15:00+00:00,212.7562603415386,FULL_TP2,160.0,29.89,44.84,1.9,72.84,5869.69
145,GBPJPY,BUY,2026-05-18 19:35:00+00:00,213.298,213.07580918427956,213.5646289788645,213.69794346829678,213.07580918427956,0.22219081572042887,0.26662897886451464,0.3999434682967719,0.35,0.17,0.18,False,False,False,5869.69,2026-05-18 21:05:00+00:00,213.2,EOD_CLOSE,90.0,-10.85,-11.49,1.75,-24.1,5845.59
146,GBPJPY,SELL,2026-05-20 06:30:00+00:00,212.817,212.97668521372654,212.62537774352816,212.52956661529223,212.97668521372654,0.159685213726539,0.19162225647184677,0.28743338470777013,0.48,0.24,0.24,False,False,False,5845.59,2026-05-20 07:25:00+00:00,212.97668521372654,SL,55.0,0.0,0.0,2.4,-52.4,5793.19
147,GBPJPY,SELL,2026-05-20 08:20:00+00:00,212.826,212.9993000057132,212.61803999314415,212.51405998971626,212.9993000057132,0.17330000571319037,0.20796000685582844,0.31194001028374263,0.44,0.22,0.22,False,False,False,5793.19,2026-05-20 10:20:00+00:00,212.9993000057132,SL,120.0,0.0,0.0,2.2,-52.2,5740.99
148,GBPJPY,BUY,2026-05-20 14:15:00+00:00,213.298,213.1351275866034,213.4934468960759,213.59117034411386,213.298,0.16287241339658592,0.1954468960759031,0.2931703441138546,0.47,0.23,0.24,True,False,False,5740.99,2026-05-20 17:35:00+00:00,213.59117034411386,FULL_TP2,200.0,29.29,45.84,2.35,72.78,5813.77
149,GBPJPY,BUY,2026-05-21 08:10:00+00:00,213.681,213.5423078181697,213.8474306181964,213.9306459272946,213.5423078181697,0.1386921818303256,0.16643061819639074,0.24964592729458607,0.55,0.28,0.27,False,False,False,5813.77,2026-05-21 08:45:00+00:00,213.5423078181697,SL,35.0,0.0,0.0,2.75,-52.75,5761.02
150,GBPJPY,BUY,2026-05-21 11:05:00+00:00,213.664,213.51035206870216,213.84837751755737,213.94056627633606,213.51035206870216,0.15364793129782206,0.18437751755738646,0.27656627633607966,0.5,0.25,0.25,False,False,False,5761.02,2026-05-21 12:10:00+00:00,213.51035206870216,SL,65.0,0.0,0.0,2.5,-52.5,5708.52
151,GBPJPY,BUY,2026-05-21 20:35:00+00:00,213.578,213.42257797582596,213.76450642900886,213.8577596435133,213.42257797582596,0.1554220241740558,0.18650642900886694,0.2797596435133004,0.49,0.24,0.25,False,False,False,5708.52,2026-05-21 21:05:00+00:00,213.42257797582596,SL,30.0,0.0,0.0,2.45,-52.45,5656.07
152,GBPJPY,BUY,2026-05-22 15:05:00+00:00,213.767,213.62774199193635,213.9341096096764,214.0176644145146,213.767,0.13925800806366082,0.16710960967639296,0.25066441451458943,0.55,0.28,0.27,True,False,False,5656.07,2026-05-22 20:50:00+00:00,213.767,TP1_THEN_BE,345.0,30.48,0.0,2.75,27.73,5683.8
153,GBPJPY,BUY,2026-05-25 11:15:00+00:00,214.44,214.32580462848284,214.57703444582057,214.6455516687309,214.44,0.11419537151715474,0.1370344458205857,0.20555166873087852,0.67,0.34,0.33,True,False,False,5683.8,2026-05-25 13:55:00+00:00,214.44,TP1_THEN_BE,160.0,30.35,0.0,3.35,27.0,5710.81
154,GBPJPY,BUY,2026-05-25 14:55:00+00:00,214.543,214.42814284576414,214.68082858508302,214.74974287762456,214.42814284576414,0.11485715423585588,0.13782858508302706,0.20674287762454055,0.67,0.34,0.33,False,False,False,5710.81,2026-05-25 21:05:00+00:00,214.509,EOD_CLOSE,370.0,-7.53,-7.31,3.35,-18.19,5692.61
155,GBPJPY,BUY,2026-05-26 10:45:00+00:00,214.569,214.4625868064347,214.69669583227832,214.7605437484175,214.4625868064347,0.10641319356527526,0.1276958322783303,0.19154374841749544,0.72,0.36,0.36,False,False,False,5692.61,2026-05-26 11:40:00+00:00,214.4625868064347,SL,55.0,0.0,0.0,3.6,-53.6,5639.01
156,GBPJPY,SELL,2026-05-26 20:55:00+00:00,214.141,214.25503219593253,214.00416136488093,213.9357420473214,214.25503219593253,0.11403219593254504,0.13683863511905406,0.20525795267858105,0.67,0.34,0.33,False,False,False,5639.01,2026-05-26 21:05:00+00:00,214.111,EOD_CLOSE,10.0,6.65,6.45,3.35,9.75,5648.76
157,GBPJPY,SELL,2026-05-28 08:10:00+00:00,213.707,213.85351273814535,213.53118471422556,213.44327707133837,213.707,0.14651273814535046,0.17581528577442054,0.2637229286616308,0.52,0.26,0.26,True,False,False,5648.76,2026-05-28 10:05:00+00:00,213.44327707133837,FULL_TP2,115.0,29.78,44.67,2.6,71.85,5720.61
158,GBPJPY,BUY,2026-05-28 20:20:00+00:00,214.037,213.89581161002621,214.20642606796855,214.2911391019528,213.89581161002621,0.1411883899737856,0.16942606796854273,0.2541391019528141,0.54,0.27,0.27,False,False,False,5720.61,2026-05-28 21:05:00+00:00,213.955,EOD_CLOSE,45.0,-14.42,-14.42,2.7,-31.55,5689.06
159,GBPJPY,BUY,2026-05-29 19:05:00+00:00,214.397,214.248847050783,214.57478353906035,214.66367530859054,214.248847050783,0.14815294921697122,0.17778353906036545,0.26667530859054817,0.52,0.26,0.26,False,False,False,5689.06,2026-05-29 20:50:00+00:00,214.248847050783,SL,105.0,0.0,0.0,2.6,-52.6,5636.46
160,GBPJPY,BUY,2026-06-01 08:20:00+00:00,214.736,214.60278098317752,214.89586282018695,214.97579423028043,214.60278098317752,0.13321901682246426,0.1598628201869571,0.23979423028043564,0.58,0.29,0.29,False,False,False,5636.46,2026-06-01 09:55:00+00:00,214.60278098317752,SL,95.0,0.0,0.0,2.9,-52.9,5583.56
161,GBPJPY,BUY,2026-06-01 11:10:00+00:00,214.688,214.55157908893622,214.8517050932765,214.93355763991477,214.55157908893622,0.1364209110637587,0.16370509327651042,0.24555763991476565,0.56,0.28,0.28,False,False,False,5583.56,2026-06-01 13:10:00+00:00,214.55157908893622,SL,120.0,0.0,0.0,2.8,-52.8,5530.76
162,GBPJPY,BUY,2026-06-01 19:55:00+00:00,214.922,214.75965834488915,215.116809986133,215.2142149791995,214.75965834488915,0.16234165511084755,0.19480998613301706,0.29221497919952555,0.47,0.23,0.24,False,False,False,5530.76,2026-06-01 21:05:00+00:00,214.768,EOD_CLOSE,70.0,-23.08,-24.08,2.35,-49.51,5481.26
163,GBPJPY,BUY,2026-06-02 11:35:00+00:00,215.159,215.03607746081607,215.30650704702072,215.38026057053105,215.159,0.12292253918392718,0.1475070470207126,0.2212605705310689,0.62,0.31,0.31,True,False,False,5481.26,2026-06-02 14:00:00+00:00,215.159,TP1_THEN_BE,145.0,29.79,0.0,3.1,26.69,5507.95
164,GBPJPY,BUY,2026-06-02 18:50:00+00:00,215.37,215.24275793763516,215.52269047483784,215.59903571225675,215.24275793763516,0.12724206236485677,0.15269047483782813,0.22903571225674216,0.6,0.3,0.3,False,False,False,5507.95,2026-06-02 21:05:00+00:00,215.24275793763516,SL,135.0,0.0,0.0,3.0,-53.0,5454.95
165,GBPJPY,SELL,2026-06-03 12:10:00+00:00,214.862,215.010385401111,214.6839375186668,214.5949062780002,214.862,0.14838540111099782,0.17806248133319738,0.26709372199979603,0.52,0.26,0.26,True,False,False,5454.95,2026-06-03 14:55:00+00:00,214.862,TP1_THEN_BE,165.0,30.16,0.0,2.6,27.56,5482.51
166,GBPJPY,SELL,2026-06-03 16:15:00+00:00,214.751,214.90813205542304,214.56244153349238,214.46816230023853,214.90813205542304,0.15713205542303363,0.18855846650764035,0.2828376997614605,0.49,0.24,0.25,False,False,False,5482.51,2026-06-03 21:05:00+00:00,214.749,EOD_CLOSE,290.0,0.31,0.33,2.45,-1.81,5480.7
167,GBPJPY,SELL,2026-06-04 07:05:00+00:00,214.676,214.810035291399,214.51515765032119,214.43473647548177,214.676,0.13403529139901,0.16084234967881197,0.24126352451821798,0.57,0.28,0.29,True,False,False,5480.7,2026-06-04 08:00:00+00:00,214.676,TP1_THEN_BE,55.0,29.34,0.0,2.85,26.49,5507.19
