trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,ending_balance
62,XAGUSD,BUY,2026-03-23 16:05:00+00:00,69.197,66.30367476375368,73.82632037799414,76.1409805669912,66.30367476375368,2.8933252362463326,4.629320377994133,6.9439805669912,0.01,0.01,0.0,False,False,False,7522.45,2026-03-23 21:05:00+00:00,68.899,300.0,EOD_CLOSE,-14.9,-0.0,0.05,-14.95,7507.5
63,XAGUSD,BUY,2026-03-24 10:55:00+00:00,70.048,67.96915119301693,73.37415809117292,75.03723713675937,67.96915119301693,2.078848806983072,3.326158091172916,4.989237136759374,0.01,0.01,0.0,False,False,False,7507.5,2026-03-24 12:30:00+00:00,67.96915119301693,95.0,SL,0.0,0.0,0.05,-50.05,7457.45
64,XAGUSD,BUY,2026-03-25 07:15:00+00:00,73.654,72.12743999416904,76.09649600932953,77.31774401399429,72.12743999416904,1.526560005830956,2.44249600932953,3.663744013994295,0.01,0.01,0.0,False,False,False,7457.45,2026-03-25 08:45:00+00:00,72.12743999416904,90.0,SL,0.0,0.0,0.05,-50.05,7407.4
65,XAGUSD,SELL,2026-03-26 14:35:00+00:00,68.663,70.25896724973383,66.10945240042588,64.83267860063881,70.25896724973383,1.595967249733826,2.553547599574122,3.830321399361183,0.01,0.01,0.0,False,False,False,7407.4,2026-03-26 21:05:00+00:00,68.333,390.0,EOD_CLOSE,16.5,0.0,0.05,16.45,7423.85
66,XAGUSD,BUY,2026-03-27 17:30:00+00:00,70.262,68.77504297617448,72.64113123812085,73.83069685718127,68.77504297617448,1.486957023825527,2.379131238120843,3.568696857181265,0.01,0.01,0.0,False,False,False,7423.85,2026-03-29 22:00:00+00:00,69.344,3150.0,EOD_CLOSE,-45.9,-0.0,0.05,-45.95,7377.9
67,XAGUSD,BUY,2026-03-30 08:05:00+00:00,70.7,69.37979448419067,72.81232882529494,73.8684932379424,69.37979448419067,1.3202055158093349,2.1123288252949357,3.1684932379424042,0.01,0.01,0.0,False,False,False,7377.9,2026-03-30 22:00:00+00:00,70.258,835.0,EOD_CLOSE,-22.1,-0.0,0.05,-22.15,7355.75
68,XAGUSD,BUY,2026-03-31 07:00:00+00:00,72.255,71.03114401827746,74.21316957075605,75.19225435613407,72.255,1.2238559817225338,1.9581695707560542,2.9372543561340816,0.01,0.01,0.0,True,False,False,7355.75,2026-03-31 19:35:00+00:00,75.19225435613407,755.0,FULL_TP2,97.91,0.0,0.05,97.86,7453.61
69,XAGUSD,BUY,2026-04-01 10:25:00+00:00,74.592,73.44856290085215,76.42149935863655,77.33624903795483,73.44856290085215,1.1434370991478453,1.8294993586365527,2.744249037954829,0.01,0.01,0.0,False,False,False,7453.61,2026-04-01 22:00:00+00:00,74.823,695.0,EOD_CLOSE,11.55,0.0,0.05,11.5,7465.11
70,XAGUSD,SELL,2026-04-06 06:00:00+00:00,71.995,73.25736702958294,69.9752127526673,68.96531912900096,73.25736702958294,1.2623670295829352,2.0197872473326965,3.029680870999045,0.01,0.01,0.0,False,False,False,7465.11,2026-04-06 09:00:00+00:00,73.25736702958294,180.0,SL,0.0,0.0,0.05,-50.05,7415.06
71,XAGUSD,BUY,2026-04-06 12:35:00+00:00,73.428,72.32138906223516,75.19857750042375,76.08386625063564,72.32138906223516,1.1066109377648479,1.7705775004237567,2.6558662506356354,0.01,0.01,0.0,False,False,False,7415.06,2026-04-06 13:45:00+00:00,72.32138906223516,70.0,SL,0.0,0.0,0.05,-50.05,7365.01
72,XAGUSD,BUY,2026-04-06 16:10:00+00:00,72.707,71.58925730441737,74.49538831293218,75.38958246939828,71.58925730441737,1.1177426955826162,1.788388312932186,2.6825824693982794,0.01,0.01,0.0,False,False,False,7365.01,2026-04-06 22:00:00+00:00,71.58925730441737,350.0,SL,0.0,0.0,0.05,-50.05,7314.96
73,XAGUSD,SELL,2026-04-07 12:30:00+00:00,72.153,73.31973556898787,70.28622308961943,69.35283463442914,72.153,1.1667355689878582,1.8667769103805734,2.80016536557086,0.01,0.01,0.0,True,False,False,7314.96,2026-04-07 17:30:00+00:00,72.153,300.0,TP1_THEN_BE,93.34,0.0,0.05,93.29,7408.25
74,XAGUSD,SELL,2026-04-07 18:50:00+00:00,71.555,72.78843670834574,69.58150126664682,68.59475189997023,72.78843670834574,1.2334367083457365,1.9734987333531784,2.960248100029768,0.01,0.01,0.0,False,False,False,7408.25,2026-04-07 19:45:00+00:00,72.78843670834574,55.0,SL,0.0,0.0,0.05,-50.05,7358.2
75,XAGUSD,BUY,2026-04-08 11:15:00+00:00,76.923,75.82965962636871,78.67234459781007,79.54701689671509,75.82965962636871,1.093340373631287,1.7493445978100592,2.624016896715089,0.01,0.01,0.0,False,False,False,7358.2,2026-04-08 14:25:00+00:00,75.82965962636871,190.0,SL,0.0,0.0,0.05,-50.05,7308.15
76,XAGUSD,SELL,2026-04-09 07:25:00+00:00,73.659,74.7238884412664,71.95517849397378,71.10326774096066,74.7238884412664,1.0648884412663937,1.70382150602623,2.5557322590393454,0.01,0.01,0.0,False,False,False,7308.15,2026-04-09 13:25:00+00:00,74.7238884412664,360.0,SL,0.0,0.0,0.05,-50.05,7258.1
77,XAGUSD,BUY,2026-04-09 15:10:00+00:00,74.878,73.85533684976886,76.51426104036983,77.33239156055474,74.878,1.0226631502311423,1.6362610403698277,2.454391560554742,0.01,0.01,0.0,True,False,False,7258.1,2026-04-09 22:00:00+00:00,75.495,410.0,EOD_CLOSE,81.81,0.0,0.05,81.76,7339.86
78,XAGUSD,BUY,2026-04-10 18:15:00+00:00,76.341,75.52666379597318,77.6439379264429,78.29540688966435,75.52666379597318,0.8143362040268152,1.3029379264429044,1.9544068896643567,0.01,0.01,0.0,False,False,False,7339.86,2026-04-12 22:00:00+00:00,75.52666379597318,3105.0,SL,0.0,0.0,0.05,-50.05,7289.81
